Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
CE5025t	899.95	875717.59	898.04	834.57	903.79
EX_CE5025[e]	NaN	Inf	NaN	NaN	NaN
CE2172t	124.80	631177.74	127.55	109.74	145.36
EX_CE2172[e]	NaN	Inf	NaN	NaN	NaN
CE5629t	147.12	629952.40	147.17	129.35	164.98
EX_CE5629[e]	NaN	Inf	NaN	NaN	NaN
ACER11r	85.75	263601.22	84.97	37.47	90.91
ACER12r	32.22	166055.08	31.45	-16.06	37.38
ACER21g	237.45	263601.22	236.70	189.20	242.64
ACER22g	237.45	166055.08	236.70	189.20	242.64
ACER23g	237.45	230261.51	236.69	189.19	242.63
ACER31r	237.45	230261.51	236.62	189.12	242.56
BGAL1e	-619.43	486982.64	-2272.53	-2320.03	-2266.59
BGAL1l	-619.43	83098.00	-619.43	-666.93	-613.49
BGAL2l	-619.43	83098.00	-619.43	-666.93	-613.49
BGAL3l	-619.43	83098.00	-619.43	-666.93	-613.49
CRMte	0.00	0.00	-0.00	-17.81	17.81
DES21	-265.32	819032.65	-264.96	-292.12	-206.97
EX_gd3_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_gluside_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_gm3_hs[e]	NaN	Inf	NaN	NaN	NaN
GA1tl	0.00	0.00	-0.01	-17.82	17.81
GALGLUSIDEtg2	-779.07	678596.81	-1010.35	-1028.16	-992.53
GALGLUSIDEtl2	-779.07	678596.81	-1199.31	-1217.13	-1181.50
GBA2e	-678.94	1.21	-678.94	-726.44	-673.01
GD3tg	0.00	0.00	5.79	-12.03	23.60
GD3tl	0.00	0.00	2.12	-15.70	19.93
GLA2l	-1398.50	486982.64	-165.64	-213.15	-159.71
GLUSIDEte	0.00	0.00	0.00	-17.81	17.81
GLUSIDEtg	16.68	100000.00	11.80	-53.52	35.55
GLUSIDEtl	16.68	100000.00	7.24	-58.07	30.99
GM1tg	0.00	0.00	2.89	-14.92	20.70
GM1tl	0.00	0.00	1.06	-16.76	18.87
GM2tg	0.00	0.00	2.89	-14.92	20.70
GM2tl	0.00	0.00	1.06	-16.76	18.87
HEXA1l	-627.88	321123.45	-630.44	-677.94	-624.50
HEXA2l	-627.88	321123.45	-630.44	-677.94	-624.50
HEXA3e	237.45	321123.45	237.39	189.89	243.33
HEXAHBl	-1406.95	577379.50	-176.65	-224.16	-170.72
NEU11l	-1863.65	619562.45	-632.43	-679.93	-626.49
NEU21	-1084.57	391932.16	-1082.43	-1129.93	-1076.49
NEU22	-1084.57	391932.16	-1082.43	-1129.93	-1076.49
NEU23	-1084.57	391932.16	-1080.95	-1128.45	-1075.01
NEU24	-1084.57	391932.16	-1083.91	-1131.41	-1077.97
NEU25	-1084.57	391932.16	-1083.91	-1131.41	-1077.97
NEU310e	237.45	391932.16	239.62	192.12	245.56
NEU31e	237.45	619562.45	1891.23	1843.73	1897.17
NEU32e	237.45	391932.16	239.62	192.12	245.56
NEU33e	237.45	391932.16	239.62	192.12	245.56
NEU34e	237.45	391932.16	241.10	193.60	247.04
NEU35e	237.45	391932.16	239.62	192.12	245.56
NEU36e	237.45	391932.16	242.58	195.08	248.52
NEU37e	237.45	391932.16	239.62	192.12	245.56
NEU38n	-1084.57	391932.16	-1082.43	-1129.93	-1076.49
NEU39e	237.45	391932.16	238.14	190.64	244.08
SMS1S2	-426.56	3102518.16	2418.34	2382.72	2453.97
SMS21e	-281.33	3102518.16	3024.99	2989.36	3060.62
SMSn	-281.33	3102518.16	2937.11	2901.48	2972.73
SPHK11	875.02	367328.28	873.83	828.17	892.64
SPHK21n	875.02	431422.37	873.80	838.17	909.42
SPHK22n	875.02	319786.93	873.78	838.15	909.41
SPHMYLNte	426.56	1315443.71	501.42	483.61	519.24
SPHMYLNtl2	-409.88	1319239.24	-555.04	-620.35	-531.29
SPMD3n	237.45	1019724.64	-285.43	-332.93	-279.49
ST8SIA13e	-1469.81	726007.42	-1472.95	-1508.58	-1437.33
RE3477C1	80.79	908259.99	80.41	45.31	101.55
NO2te	0.00	369684.55	0.00	-17.81	17.81
NH4tr	0.00	1.86	0.00	-11.60	6.86
WHTSTSTERONEtr	0.00	660495.55	0.00	-17.81	17.81
UDPGALt2n	0.00	629009.79	0.00	-17.81	17.81
UDPGALt2r	0.00	629009.79	0.00	-17.81	17.81
TETTET6COAtm	0.00	1310668.53	60.18	42.37	78.00
TETPENT6COAtm	0.00	1430756.98	60.19	42.38	78.00
TETPENT3COAtm	0.00	1452476.00	60.18	42.37	78.00
THCRMtl	0.00	0.00	-0.00	-17.82	17.81
PCHOL_HStn	0.00	0.00	0.00	-17.81	17.81
CHOLPtn	990.42	573833.20	990.42	972.61	1008.24
DAG_HStg	-281.33	4185790.94	31.59	13.78	49.41
PHCRMtg	0.00	0.00	-0.00	-17.81	17.81
PHCRMter	0.00	0.00	0.00	-17.81	17.81
SPHGNtn	205.22	234837.34	205.22	187.41	223.04
SPHGNtg	205.22	234837.34	205.25	187.44	223.07
SPHINGStn	151.70	372788.41	151.70	133.88	169.51
SPHINGStg	151.70	372788.41	151.73	133.92	169.54
EX_cmpacna[e]	NaN	Inf	NaN	NaN	NaN
EX_gd2_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_gd1a_hs[e]	NaN	Inf	NaN	NaN	NaN
DHCRMtg	0.00	0.00	-0.00	-17.81	17.81
DHCRMter	0.00	0.00	0.00	-17.81	17.81
GDA1tn	0.00	0.00	-79.25	-97.07	-61.44
PHSPHINGStg	0.00	325638.95	-0.07	-17.89	17.74
PHSPHINGStr	0.00	325638.95	0.00	-17.81	17.81
PHSGPL11c	-1090.50	380859.51	-1090.51	-1138.01	-1084.57
sink_34dhpac[c]	NaN	Inf	NaN	NaN	NaN
34DHPEt	0.00	440116.82	0.01	-17.80	17.83
EX_34dhpe[c]	NaN	Inf	NaN	NaN	NaN
DM_no2[c]	NaN	Inf	NaN	NaN	NaN
DM_ts3[c]	NaN	Inf	NaN	NaN	NaN
DM_sph1p[n]	NaN	Inf	NaN	NaN	NaN
DM_sphs1p[n]	NaN	Inf	NaN	NaN	NaN
DM_gm1_hs[n]	NaN	Inf	NaN	NaN	NaN
DM_gda1_hs[n]	NaN	Inf	NaN	NaN	NaN
DM_6hddopaqn[c]	NaN	Inf	NaN	NaN	NaN
GALSIDEter	0.00	0.00	0.00	-17.81	17.81
GALSIDEtn	0.00	0.00	0.00	-17.81	17.81
CERT1tn	0.00	0.00	0.00	-17.81	17.81
Rtotalter	0.00	0.00	0.00	-17.81	17.81
Rtotaltg	0.00	0.00	0.00	-17.81	17.81
DM_phsph1p[c]	NaN	Inf	NaN	NaN	NaN
GD1Atg	0.00	0.00	0.00	-17.81	17.82
GD1Atn	0.00	0.00	0.00	-17.81	17.81
ATPtg	0.00	4.55	-0.00	-45.66	18.81
GD1Btl	0.00	0.00	-3.67	-21.49	14.14
DM_gd3_hs[l]	NaN	Inf	NaN	NaN	NaN
DM_gd3_hs[g]	NaN	Inf	NaN	NaN	NaN
GD3tlc	0.00	0.00	3.67	-14.14	21.48
GD3tm	0.00	0.00	29.91	12.10	47.73
DM_pail35p_hs[n]	NaN	Inf	NaN	NaN	NaN
DM_gd3_hs[m]	NaN	Inf	NaN	NaN	NaN
CATr	-190.43	8.72	-190.43	-196.37	-142.93
S2L2N2M2Mtl	0.00	0.00	-3.67	-21.49	14.14
DM_pcreat[c]	NaN	Inf	NaN	NaN	NaN
DM_k[g]	NaN	Inf	NaN	NaN	NaN
DM_na1[r]	NaN	Inf	NaN	NaN	NaN
DM_na1[x]	NaN	Inf	NaN	NaN	NaN
DM_na1[g]	NaN	Inf	NaN	NaN	NaN
DM_na1[c]	NaN	Inf	NaN	NaN	NaN
DM_thm[m]	NaN	Inf	NaN	NaN	NaN
DM_retn[n]	NaN	Inf	NaN	NaN	NaN
DM_hhxdcal[c]	NaN	Inf	NaN	NaN	NaN
DM_15HPET[n]	NaN	Inf	NaN	NaN	NaN
DM_15HPET[x]	NaN	Inf	NaN	NaN	NaN
DM_15HPET[r]	NaN	Inf	NaN	NaN	NaN
sink_Ser_Gly_Ala_X_Gly[r]	NaN	Inf	NaN	NaN	NaN
EX_pail_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_CE1243[e]	NaN	Inf	NaN	NaN	NaN
EX_CE5026[e]	NaN	Inf	NaN	NaN	NaN
EX_5cysgly34dhphe[e]	NaN	Inf	NaN	NaN	NaN
EX_CE1261[e]	NaN	Inf	NaN	NaN	NaN
EX_galgluside_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_ga1_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_gm1_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_gm2_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_gm1b_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_gd1b_hs[e]	NaN	Inf	NaN	NaN	NaN
EX_gt1b_hs[e]	NaN	Inf	NaN	NaN	NaN
HMR_0002	237.45	0.94	237.45	189.95	243.39
HMR_0003	237.45	0.94	237.45	189.95	243.39
HMR_0008	237.45	0.94	237.45	189.95	243.39
HMR_0015	-238.36	92193.03	-218.32	-236.14	-200.51
HMR_0016	231.56	100107.72	211.62	193.81	229.44
HMR_0017	-123.45	0.69	-116.73	-134.54	-98.91
HMR_0019	0.00	0.00	-0.00	-17.82	17.81
HMR_0020	0.00	0.00	0.00	-17.81	17.81
HMR_0155	0.00	2.81	2.89	-14.92	20.70
HMR_0156	-23.70	1106295.18	-23.77	-61.98	8.20
HMR_0157	0.00	1106295.18	60.20	42.39	78.02
HMR_0164	0.00	2.60	2.89	-14.92	20.70
HMR_0165	1817.21	1106295.18	1817.14	1778.93	1849.11
HMR_0166	0.00	1106295.18	60.21	42.39	78.02
HMR_0167	0.00	2.49	2.89	-14.93	20.70
HMR_0168	-363.34	1106295.18	-363.42	-401.64	-331.46
HMR_0170	0.00	2.48	2.89	-14.93	20.70
HMR_0171	1817.21	1106295.18	1817.18	1778.97	1849.15
HMR_0172	0.00	1106295.18	60.18	42.37	77.99
HMR_0176	-316.14	2.75	-313.26	-331.07	-295.45
HMR_0177	2133.35	1106295.18	2133.33	2095.12	2165.30
HMR_0178	0.00	1106295.18	60.18	42.37	77.99
HMR_0180	-23.70	1106295.18	-23.74	-61.95	8.23
HMR_0182	0.00	1106295.18	60.18	42.37	77.99
HMR_0183	0.00	3.32	2.89	-14.92	20.70
HMR_0184	1817.21	1108324.90	1817.17	1778.96	1849.14
HMR_0185	0.00	1110350.91	60.18	42.37	77.99
HMR_0188	-23.70	1106295.18	-23.74	-61.95	8.23
HMR_0189	32.56	1110805.57	31.95	-12.79	26.41
HMR_0191	0.00	4.07	2.89	-14.92	20.70
HMR_0192	1817.21	1108324.90	1817.17	1778.96	1849.14
HMR_0193	-1808.36	1112827.07	-1808.96	-1853.70	-1814.50
HMR_0194	16.68	100000.00	11.90	-51.57	17.65
HMR_0197	54.57	1156132.33	53.96	9.23	48.43
HMR_0200	2086.74	1176791.63	2086.70	2048.49	2118.67
HMR_0201	-2077.89	1181032.83	-2078.49	-2123.23	-2084.03
HMR_0203	0.00	333828.84	2.89	-14.92	20.70
HMR_0204	1817.21	817107.92	1805.75	1767.54	1837.72
HMR_0206	-1808.36	823204.32	-1797.54	-1842.28	-1803.08
HMR_0207	16.68	348484.86	11.90	-51.57	17.65
HMR_0208	0.00	333828.84	2.89	-14.92	20.70
HMR_0209	1817.21	1168964.14	1817.18	1778.97	1849.15
HMR_0210	-1808.36	1173233.64	-1808.97	-1853.71	-1814.51
HMR_0211	16.68	348484.86	11.90	-51.57	17.65
HMR_0214	54.57	1156132.33	53.96	9.23	48.43
HMR_0215	16.68	100000.00	11.90	-51.57	17.65
HMR_0230	32.56	1159666.72	31.95	-12.79	26.41
HMR_0232	0.00	301202.65	2.89	-14.92	20.70
HMR_0233	1817.21	1172381.85	1817.16	1778.95	1849.13
HMR_0234	-1808.36	1176638.95	-1808.95	-1853.69	-1814.49
HMR_0235	16.68	317368.93	11.90	-51.57	17.65
HMR_0238	32.56	1110805.57	31.95	-12.79	26.41
HMR_0239	16.68	100000.00	11.90	-51.57	17.65
HMR_0240	0.00	333828.84	2.89	-14.93	20.70
HMR_0241	1817.21	1219657.06	1817.17	1778.96	1849.14
HMR_0242	-1808.36	1223749.70	-1808.97	-1853.70	-1814.50
HMR_0243	16.68	348484.86	11.90	-51.57	17.65
HMR_0244	0.00	333828.84	2.89	-14.92	20.70
HMR_0245	1817.21	1176791.63	1817.17	1778.96	1849.14
HMR_0246	-1808.36	1181032.83	-1808.96	-1853.70	-1814.50
HMR_0247	16.68	348484.86	11.90	-51.57	17.65
HMR_0253	16.68	100000.00	11.90	-51.57	17.65
HMR_0254	0.00	333828.84	2.89	-14.92	20.70
HMR_0255	1817.21	1216878.68	1817.17	1778.96	1849.14
HMR_0256	-1808.36	1220980.64	-1808.96	-1853.70	-1814.50
HMR_0257	16.68	348484.86	11.90	-51.57	17.65
HMR_0259	2037.02	1168606.78	2036.98	1998.77	2068.95
HMR_0260	-2028.17	1172877.58	-2028.78	-2073.51	-2034.31
HMR_0261	16.68	317368.93	11.90	-51.57	17.65
HMR_0267	2055.41	863841.77	751.02	712.80	782.98
HMR_0268	-2046.56	869610.60	-742.81	-787.55	-748.34
HMR_0270	0.00	333828.84	2.89	-14.92	20.70
HMR_0271	1817.21	1216878.68	1817.17	1778.96	1849.14
HMR_0272	-1808.36	1181032.83	-1808.95	-1853.69	-1814.49
HMR_0273	16.68	348484.86	11.90	-51.57	17.65
HMR_0276	84.32	1269596.40	83.71	38.97	78.17
HMR_0277	16.68	550803.46	11.90	-51.57	17.65
HMR_0278	0.00	6.76	2.89	-14.92	20.70
HMR_0279	1817.21	1106295.18	1817.17	1778.96	1849.14
HMR_0280	-1808.36	1110805.57	-1808.96	-1853.70	-1814.50
HMR_0281	16.68	100000.00	11.90	-51.57	17.65
HMR_0287	16.68	100000.00	11.90	-51.57	17.65
HMR_0288	0.00	333828.84	2.89	-14.92	20.70
HMR_0289	1817.21	1224917.88	1817.17	1778.96	1849.14
HMR_0290	-1808.36	1228993.00	-1808.96	-1853.70	-1814.50
HMR_0291	16.68	348484.86	11.90	-51.57	17.65
HMR_0292	-222.54	333828.84	-222.55	-240.36	-204.73
HMR_0293	-30.76	1204526.43	-30.80	-69.01	1.17
HMR_0296	0.00	333828.84	2.89	-14.92	20.70
HMR_0297	1817.21	1216878.68	1817.17	1778.96	1849.14
HMR_0298	-1808.36	1220980.64	-1808.96	-1853.70	-1814.50
HMR_0299	16.68	348484.86	11.90	-51.57	17.65
HMR_0300	0.00	541649.75	2.89	-14.92	20.70
HMR_0301	1817.21	1307975.27	1817.17	1778.96	1849.14
HMR_0302	-1808.36	1311792.40	-1808.96	-1853.70	-1814.50
HMR_0303	16.68	550803.46	11.90	-51.57	17.65
HMR_0304	0.00	559460.93	-0.00	-17.82	17.81
HMR_0305	1817.21	1416821.68	1816.44	1778.22	1848.40
HMR_0306	-1808.36	1413288.24	-1808.23	-1852.97	-1813.76
HMR_0307	16.68	568327.83	14.80	-48.68	20.54
HMR_0308	0.00	7.71	2.89	-14.92	20.70
HMR_0309	1817.21	1148933.61	1817.17	1778.96	1849.14
HMR_0310	-1808.36	1153277.26	-1808.96	-1853.70	-1814.50
HMR_0311	16.68	100000.00	11.90	-51.57	17.65
HMR_0317	16.68	100000.00	11.90	-51.57	17.65
HMR_0319	-30.76	1204526.43	-30.80	-69.01	1.17
HMR_0321	16.68	348484.86	11.90	-51.57	17.65
HMR_0322	0.00	333828.84	2.89	-14.92	20.70
HMR_0323	1817.21	1219657.06	1817.17	1778.96	1849.14
HMR_0324	-1808.36	1223749.70	-1808.96	-1853.70	-1814.50
HMR_0325	16.68	348484.86	11.90	-51.57	17.65
HMR_0326	0.00	8.68	2.89	-14.92	20.70
HMR_0327	1817.21	1106295.18	1817.17	1778.96	1849.14
HMR_0328	-1808.36	1110805.57	-1808.96	-1853.70	-1814.50
HMR_0329	16.68	100000.00	11.90	-51.57	17.65
HMR_0342	32.56	1110805.57	31.95	-12.79	26.41
HMR_0343	16.68	100000.00	11.90	-51.57	17.65
HMR_0344	0.00	333828.84	2.89	-14.92	20.70
HMR_0345	1817.21	1176791.63	1817.17	1778.96	1849.14
HMR_0346	-1808.36	1181032.83	-1808.96	-1853.70	-1814.50
HMR_0347	16.68	348484.86	11.90	-51.57	17.65
HMR_0350	32.56	1233460.85	31.95	-12.79	26.41
HMR_0354	32.56	1330763.99	31.96	-12.78	26.42
HMR_0358	32.56	1330763.99	31.95	-12.79	26.41
HMR_0359	16.68	740421.18	11.90	-51.57	17.65
HMR_0362	50.15	1473136.71	49.54	4.81	44.01
HMR_0363	16.68	947984.63	11.90	-51.57	17.65
HMR_0366	19.25	1466303.21	18.66	-26.08	13.12
HMR_0367	16.68	869401.00	11.90	-51.57	17.65
HMR_0370	-79.91	1779052.16	-80.52	-125.26	-86.06
HMR_0371	16.68	1728142.81	11.90	-51.57	17.65
HMR_0374	38.78	1963832.40	38.18	-6.56	32.65
HMR_0375	16.68	1972298.55	11.90	-51.57	17.65
HMR_0378	6.05	1652802.15	5.44	-39.29	-0.09
HMR_0380	0.00	537082.35	2.89	-14.92	20.70
HMR_0381	1817.21	1229400.53	1817.17	1778.96	1849.14
HMR_0382	-1808.36	1233460.85	-1808.96	-1853.70	-1814.50
HMR_0383	16.68	546312.59	11.90	-51.57	17.65
HMR_0384	0.00	884356.94	2.89	-14.92	20.70
HMR_0385	1817.21	1483629.55	1817.17	1778.96	1849.14
HMR_0386	-1808.36	1486995.84	-1808.96	-1853.70	-1814.50
HMR_0387	16.68	889992.81	11.90	-51.57	17.65
HMR_0388	0.00	733637.18	2.89	-14.93	20.70
HMR_0389	-227.50	1586852.12	-227.53	-265.74	-195.56
HMR_0390	236.35	1589999.89	235.74	191.00	230.20
HMR_0391	16.68	740421.18	11.90	-51.57	17.65
HMR_0392	0.00	1349658.58	2.89	-14.92	20.70
HMR_0393	-221.54	1771600.58	-221.58	-259.79	-189.61
HMR_0394	230.39	1774420.64	229.78	185.05	224.25
HMR_0395	16.68	1353358.15	11.90	-51.57	17.65
HMR_0398	32.56	1171427.99	31.95	-12.79	26.41
HMR_0402	32.56	1224885.89	31.96	-12.78	26.42
HMR_0406	32.56	1224885.89	31.95	-12.79	26.41
HMR_0410	54.57	1353848.72	53.96	9.22	48.42
HMR_0414	20.56	1304329.57	19.96	-24.78	14.42
HMR_0415	16.68	708892.98	11.90	-51.57	17.65
HMR_0418	-38.49	1429616.75	-39.09	-83.83	-44.63
HMR_0419	16.68	1065770.65	11.90	-51.57	17.65
HMR_0422	-94.02	1777901.22	-94.61	-139.35	-100.15
HMR_0423	16.68	1743820.79	11.90	-51.57	17.65
HMR_0426	32.56	1462256.48	31.95	-12.79	26.41
HMR_0427	16.68	955753.01	11.90	-51.57	17.65
HMR_0428	0.00	541649.75	2.89	-14.92	20.70
HMR_0429	-210.00	1247866.30	-210.04	-248.25	-178.07
HMR_0430	218.85	1251866.73	218.25	173.51	212.71
HMR_0431	16.68	550803.46	11.90	-51.57	17.65
HMR_0432	0.00	372984.26	2.89	-14.92	20.70
HMR_0433	1817.21	1167151.89	1817.17	1778.96	1849.14
HMR_0434	-1808.36	1171427.99	-1808.96	-1853.70	-1814.50
HMR_0435	16.68	386157.04	11.90	-51.57	17.65
HMR_0436	0.00	1008725.90	2.89	-14.93	20.70
HMR_0437	-246.38	1528033.56	-246.41	-284.62	-214.44
HMR_0438	255.23	1531302.24	254.62	209.88	249.08
HMR_0439	16.68	1013670.53	11.90	-51.57	17.65
HMR_0467	0.00	0.00	0.00	-17.81	17.81
HMR_0469	16.68	100000.00	14.79	-48.68	20.54
HMR_0478	-50.28	819032.65	-50.16	-89.20	-21.87
HMR_0482	-681.60	1041076.78	-681.85	-717.48	-646.22
HMR_0582	-133.37	387585.92	-176.00	-211.62	-140.37
HMR_0586	-1469.81	387585.92	-1455.67	-1491.29	-1420.04
HMR_0587	0.00	0.00	29.91	12.10	47.72
HMR_0593	-2045.80	782268.82	-2034.24	-2067.10	-2010.09
HMR_0597	-858.33	1.34	-856.52	-892.15	-851.78
HMR_0598	-858.33	1.34	-856.52	-892.15	-851.78
HMR_0601	-858.33	1.34	-856.52	-892.15	-851.78
HMR_0614	-413.69	798160.90	-414.74	-450.36	-379.11
HMR_0625	125.07	727299.37	124.01	88.39	159.64
HMR_0629	98.12	417902.22	93.68	46.18	99.62
HMR_0634	-5.24	565151.52	-5.24	-40.87	30.39
HMR_0641	19.88	582481.36	19.13	-28.37	25.07
HMR_0642	90.11	173484.74	86.38	38.88	92.32
HMR_0647	-57.65	141763.73	-57.72	-94.27	-58.00
HMR_0653	31.88	497429.09	29.66	-5.96	65.29
HMR_0654	31.88	466300.01	31.14	-4.48	66.77
HMR_0657	31.88	455451.09	32.62	-3.00	68.25
HMR_0672	237.45	0.94	237.45	189.95	243.39
HMR_0678	875.02	100000.00	871.31	825.65	890.13
HMR_0750	-1840.58	805927.29	-1829.72	-1862.58	-1805.56
HMR_0753	32.22	193840.88	32.93	-14.57	38.86
HMR_0758	1894.11	831522.77	1883.24	1859.09	1916.10
HMR_0761	664.69	621936.15	661.70	626.07	697.33
HMR_0763	125.07	1180745.72	645.92	610.29	681.54
HMR_0765	626.28	791234.02	2232.41	2196.78	2268.04
HMR_0767	-858.33	1.34	-856.52	-892.15	-851.78
HMR_0769	0.00	0.00	-0.00	-17.82	17.81
HMR_0770	0.00	0.00	0.00	-17.81	17.81
HMR_0771	426.56	1315443.71	426.56	408.75	444.37
HMR_0775	66.43	419672.80	65.76	30.13	70.50
HMR_0783	218.12	419672.80	217.63	170.13	223.57
HMR_0793	-678.94	1.21	-678.94	-726.44	-673.00
HMR_0795	-326.42	1019724.64	-849.29	-896.80	-843.36
HMR_0803	-1398.50	486982.64	210.61	163.11	216.55
HMR_0805	194.00	892731.38	191.06	155.43	226.68
HMR_0806	194.00	892731.38	195.49	159.86	231.12
HMR_0807	-627.88	321123.45	-627.97	-675.47	-622.03
HMR_0808	-627.88	321123.45	-630.44	-677.94	-624.50
HMR_0809	626.28	629129.92	623.29	587.67	658.92
HMR_0810	194.00	892731.38	191.06	155.43	226.68
HMR_0811	-627.88	321123.45	-627.97	-675.47	-622.03
HMR_0812	546.72	980518.43	1075.29	1039.66	1110.91
HMR_0814	194.00	1164393.72	-165.20	-200.83	-129.57
HMR_0815	973.08	1013516.71	-638.99	-674.61	-603.36
HMR_0816	626.28	629129.92	623.29	587.67	658.92
HMR_0817	546.72	726007.42	544.96	509.33	580.59
HMR_0819	-619.43	83098.00	-619.43	-666.93	-613.49
HMR_0820	546.72	726007.42	544.96	509.33	580.59
HMR_0821	-1406.95	577379.50	202.08	154.58	208.02
HMR_0822	546.72	726007.42	543.48	507.85	579.10
HMR_0823	546.72	726007.42	543.48	507.85	579.10
HMR_0824	1325.80	870249.15	-285.08	-320.71	-249.46
HMR_0825	-1863.65	619562.45	-253.86	-301.37	-247.93
HMR_0827	194.00	892731.38	191.06	155.43	226.68
HMR_0828	-627.88	321123.45	-627.97	-675.47	-622.03
HMR_0829	626.28	629129.92	623.29	587.67	658.92
HMR_0830	-619.43	83098.00	-619.43	-666.93	-613.49
HMR_0831	0.00	0.00	-1.84	-19.65	15.97
HMR_0835	0.00	0.00	3.31	-2.62	50.82
HMR_0836	-627.88	321123.45	-633.75	-710.94	-639.69
HMR_0837	546.72	726007.42	543.48	507.85	579.10
HMR_0839	546.72	726007.42	542.00	506.37	577.62
HMR_0841	546.72	726007.42	543.48	507.85	579.10
HMR_0842	194.00	892731.38	191.06	155.43	226.68
HMR_0843	626.28	629129.92	623.29	587.67	658.92
HMR_0844	546.72	726007.42	542.00	506.37	577.62
HMR_0846	546.72	726007.42	540.52	504.89	576.14
HMR_0847	-1084.57	391932.16	-1079.46	-1126.97	-1073.53
HMR_0848	546.72	726007.42	540.52	504.89	576.14
HMR_0849	546.72	726007.42	544.96	509.33	580.59
HMR_0851	546.72	726007.42	543.48	507.85	579.10
HMR_0852	546.72	726007.42	543.48	507.85	579.10
HMR_0853	546.72	726007.42	542.00	506.37	577.62
HMR_0854	546.72	726007.42	540.52	504.89	576.14
HMR_0855	546.72	726007.42	542.00	506.37	577.62
HMR_0859	894.05	1033556.01	-718.02	-753.64	-682.39
HMR_0860	626.28	629129.92	623.29	587.67	658.92
HMR_0864	555.26	696820.95	552.81	517.18	588.43
HMR_0867	194.00	892731.38	191.06	155.43	226.68
HMR_0868	626.28	629129.92	623.29	587.67	658.92
HMR_0870	555.26	696820.95	552.81	517.18	588.43
HMR_0873	-555.26	696820.95	-552.81	-588.43	-517.18
HMR_0875	626.28	629129.92	623.29	587.67	658.92
HMR_0876	546.72	726007.42	544.96	509.33	580.59
HMR_0877	370.72	797829.72	-4065.84	-4101.47	-4030.21
HMR_0878	-215.07	698393.95	-4261.58	-4297.21	-4225.96
HMR_0889	114.97	915418.60	112.03	76.40	147.65
HMR_0890	626.28	629129.92	623.29	587.67	658.92
HMR_0906	114.97	915418.60	112.03	76.40	147.65
HMR_0907	626.28	849368.50	2270.39	2234.77	2306.02
HMR_0908	555.26	1120496.07	-586.93	-622.56	-551.30
HMR_0909	555.26	959108.47	-61.96	-97.59	-26.34
HMR_0910	546.72	726007.42	544.96	509.33	580.59
HMR_0911	-368.73	700637.88	-4720.44	-4756.06	-4684.81
HMR_0912	-61.15	745350.41	-64.15	-99.78	-28.53
HMR_0913	0.00	424869.80	1.88	-15.93	19.70
HMR_0942	-454.39	1060244.58	-454.02	-481.18	-396.03
HMR_0946	-470.84	1084985.47	-470.46	-497.63	-412.48
HMR_0950	-473.20	1066351.16	-472.84	-500.00	-414.85
HMR_0954	-476.26	1061301.36	-475.89	-503.05	-417.91
HMR_0960	-284.31	1454079.57	-284.22	-307.97	-218.90
HMR_0962	219.09	729994.08	234.05	216.24	251.87
HMR_0963	-503.40	1454079.57	-503.06	-526.81	-437.75
HMR_0966	0.00	645411.17	0.00	-17.81	17.81
HMR_0979	-140.34	1632816.51	-140.34	-164.10	-75.03
HMR_0981	-728.75	1074481.62	-728.38	-755.55	-670.40
HMR_0984	118.76	704644.74	118.76	100.95	136.57
HMR_0985	-235.49	717431.38	-235.49	-241.43	-187.99
HMR_0986	-116.73	717431.38	-116.74	-122.67	-69.23
HMR_0987	102.36	717431.38	102.36	96.42	149.86
HMR_1030	-139.14	748835.47	-139.14	-145.08	-91.64
HMR_1033	102.36	748835.47	102.36	96.42	149.86
HMR_1037	-255.10	1483380.34	-255.01	-278.76	-189.69
HMR_1039	1123.78	1483380.34	1123.88	1100.13	1189.20
HMR_1077	-409.95	728037.49	-408.46	-414.40	-360.96
HMR_1081	1.09	941226.39	1.09	-4.85	48.59
HMR_1084	460.97	898406.19	461.73	414.23	467.67
HMR_1085	41.41	843985.33	41.33	-6.17	47.27
HMR_1095	0.00	141421.36	0.00	0.00	0.00
HMR_1102	90.43	1097723.14	89.75	47.14	135.02
HMR_1104	0.00	695324.01	-1.19	-19.01	16.62
HMR_1126	-264.91	1079581.92	-264.54	-291.70	-206.56
HMR_1127	-264.91	1079581.92	-264.23	-297.62	-191.93
HMR_1129	34.80	1012913.57	34.42	-0.69	55.56
HMR_1135	0.00	682628.70	-2.38	-20.20	15.43
HMR_1242	0.00	618573.75	-2.38	-20.20	15.43
HMR_1243	0.00	618573.75	29.92	12.11	47.73
HMR_1280	22.23	1018763.18	21.86	-6.43	60.90
