Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
EX_CE4969[e]	NaN	NaN	NaN	NaN	NaN
NACCYStm	0.00	16.84	-15.07	-65.89	35.74
NACCYSte	0.00	16.84	-2.83	-53.65	47.98
EX_CE1310[e]	NaN	NaN	NaN	NaN	NaN
AGRMtm	0.00	141421.36	29.97	-277173.71	277233.66
EX_agm[e]	NaN	NaN	NaN	NaN	NaN
T4HCINNMtm	0.00	17.76	-14.84	-67.46	37.78
EX_T4hcinnm[e]	NaN	NaN	NaN	NaN	NaN
4HBZtm	0.00	15.72	-14.88	-63.50	33.74
4HBZte	0.00	15.72	-2.90	-51.52	45.72
SUCSALtm	0.00	6.47	-14.96	-45.45	15.53
SUCSALte	0.00	6.47	-2.89	-33.38	27.60
EX_sucsal[e]	NaN	NaN	NaN	NaN	NaN
CE7081tr	-1735.36	100000.01	-1737.26	-197802.60	194286.52
CE7081tm	-1735.36	100000.01	-1740.15	-197803.65	194265.63
EX_CE7081[e]	NaN	NaN	NaN	NaN	NaN
EGMEtr	0.00	53452.26	0.00	-104784.24	104784.24
EGMEte	0.00	53452.26	-0.04	-104784.28	104784.20
EX_egme[e]	NaN	NaN	NaN	NaN	NaN
12HARACHDtr	-1735.36	100000.01	-1737.26	-197802.60	194286.52
12HARACHDte	-1735.36	100000.01	-1740.14	-197803.65	194265.63
EX_12harachd[e]	NaN	NaN	NaN	NaN	NaN
18HARACHDtr	-1735.36	100000.01	-1737.26	-197802.60	194286.52
18HARACHDte	-1735.36	100000.01	-1740.15	-197803.65	194265.62
EX_18harachd[e]	NaN	NaN	NaN	NaN	NaN
SQLtr	0.00	70.27	0.00	-155.54	155.54
SQLte	0.00	70.27	0.00	-155.54	155.54
EX_sql[e]	NaN	NaN	NaN	NaN	NaN
ORN_Dtx	0.00	39.52	-0.01	-95.29	95.27
ORN_Dte	0.00	39.52	-0.02	-95.30	95.27
EX_orn_D[e]	NaN	NaN	NaN	NaN	NaN
5G2OXPTtx	0.00	22.75	0.00	-62.41	62.41
5G2OXPTte	0.00	22.75	0.00	-62.41	62.41
EX_5g2oxpt[e]	NaN	NaN	NaN	NaN	NaN
EX_andrstndn[e]	NaN	NaN	NaN	NaN	NaN
DHEAte	-1735.36	368394.21	-1737.25	-723853.37	720321.13
EX_dhea[e]	NaN	NaN	NaN	NaN	NaN
EANDRSTRNtr	-1735.36	368394.21	-1737.26	-723853.37	720321.13
EX_eandrstrn[e]	NaN	NaN	NaN	NaN	NaN
AHANDROSTANtr	-1735.36	368394.21	-1737.26	-723853.38	720321.13
EX_ahandrostan[e]	NaN	NaN	NaN	NaN	NaN
ANDRSTANDRtr	-1735.36	368394.21	-1737.26	-723853.38	720321.14
EX_andrstandn[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2209[e]	NaN	NaN	NaN	NaN	NaN
ESTRONEte	-1735.36	141421.36	-1737.26	-278986.60	275454.36
EX_estrone[e]	NaN	NaN	NaN	NaN	NaN
C05298te	-1735.36	173205.08	-1737.26	-341282.71	337750.45
EX_C05298[e]	NaN	NaN	NaN	NaN	NaN
EX_C05301[e]	NaN	NaN	NaN	NaN	NaN
EX_C05299[e]	NaN	NaN	NaN	NaN	NaN
EX_C05302[e]	NaN	NaN	NaN	NaN	NaN
EX_CE5072[e]	NaN	NaN	NaN	NaN	NaN
EX_11docrtsl[e]	NaN	NaN	NaN	NaN	NaN
EX_11docrtstrn[e]	NaN	NaN	NaN	NaN	NaN
EX_prgnlone[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2211[e]	NaN	NaN	NaN	NaN	NaN
EX_17ahprgstrn[e]	NaN	NaN	NaN	NaN	NaN
EX_17ahprgnlone[e]	NaN	NaN	NaN	NaN	NaN
EX_C03681[e]	NaN	NaN	NaN	NaN	NaN
HC02020tr	0.00	354562.11	0.00	-694959.56	694959.56
HC02020te	0.00	354562.11	0.00	-694959.56	694959.56
EX_HC02020[e]	NaN	NaN	NaN	NaN	NaN
EX_prgnlones[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1352[e]	NaN	NaN	NaN	NaN	NaN
XOL24OHtr	0.00	354562.11	0.00	-694959.55	694959.55
XOL24OHte	0.00	354562.11	0.00	-694959.55	694959.55
EX_xol24oh[e]	NaN	NaN	NaN	NaN	NaN
XOL27OHte	0.00	354562.11	0.00	-694959.55	694959.55
EX_xol27oh[e]	NaN	NaN	NaN	NaN	NaN
XOL25OHtr	0.00	354562.11	0.00	-694959.55	694959.55
XOL25OHte	0.00	354562.11	0.00	-694959.55	694959.55
EX_xol25oh[e]	NaN	NaN	NaN	NaN	NaN
DSMSTEROLtr	0.00	354562.11	0.00	-694959.55	694959.55
DSMSTEROLte	0.00	354562.11	0.00	-694959.55	694959.55
EX_dsmsterol[e]	NaN	NaN	NaN	NaN	NaN
CHSTEROLSte	0.00	368394.20	-2.89	-722073.35	722067.56
EX_chsterols[e]	NaN	NaN	NaN	NaN	NaN
3ITYR_Lte	0.00	141421.36	-3.18	-277243.62	277196.20
EX_3ityr_L[e]	NaN	NaN	NaN	NaN	NaN
35DIODTYRte	0.00	141421.36	-3.82	-277244.27	277195.57
EX_35diotyr[e]	NaN	NaN	NaN	NaN	NaN
13_CIS_RETNte	0.00	49.08	-2.89	-116.91	111.13
EX_13_cis_retn[e]	NaN	NaN	NaN	NaN	NaN
CE1617te	0.00	49.08	-2.89	-116.91	111.13
EX_CE1617[e]	NaN	NaN	NaN	NaN	NaN
IDL_HSSYN	4020.09	1086606.79	3868.99	-2125803.14	2133873.62
IDL_HSDEG	-5093.13	1225036.46	-4982.68	-2406665.73	2395869.08
LDL_HSSYN	5025.11	1292837.43	4824.38	-2529047.92	2539070.76
LDL_HSDEG	-5293.37	1300549.36	-5102.80	-2554553.62	2543849.24
HDL_HSSYN	2010.04	601189.31	1911.53	-1176330.44	1180527.58
HDL_HSDEG	-2278.30	617599.05	-2189.96	-1213058.16	1208179.48
MYELIN_HSSYN	2496.39	394606.50	1265.42	-772109.88	774890.11
DM_myelin_hs[c]	NaN	NaN	NaN	NaN	NaN
HC00460te	0.00	20.47	-2.90	-60.82	55.03
EX_HC00460[e]	NaN	NaN	NaN	NaN	NaN
EX_34dhoxmand[e]	NaN	NaN	NaN	NaN	NaN
FNA5MOXAMte	0.00	26.53	0.05	-69.76	69.87
EX_fna5moxam[e]	NaN	NaN	NaN	NaN	NaN
CE5643te	0.00	141421.36	-2.71	-277206.39	277200.96
EX_CE5643[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7090[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7085[e]	NaN	NaN	NaN	NaN	NaN
EX_CE7096[e]	NaN	NaN	NaN	NaN	NaN
EX_CE4877[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1447[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2006[e]	NaN	NaN	NaN	NaN	NaN
CE1401te	0.00	106904.50	2.49	-209548.15	209553.12
EX_CE1401[e]	NaN	NaN	NaN	NaN	NaN
GLUCYSte	-1735.36	100000.01	-1740.13	-197803.63	194265.63
EX_glucys[e]	NaN	NaN	NaN	NaN	NaN
EX_n8aspmd[e]	NaN	NaN	NaN	NaN	NaN
EX_CE6205[e]	NaN	NaN	NaN	NaN	NaN
MELATNte	0.00	24.94	0.20	-66.49	66.89
EX_melatn[e]	NaN	NaN	NaN	NaN	NaN
6HOXMELATNte	0.00	28.54	0.09	-73.66	73.83
EX_6hoxmelatn[e]	NaN	NaN	NaN	NaN	NaN
EX_trypta[e]	NaN	NaN	NaN	NaN	NaN
C10164te	0.00	14.65	-2.87	-49.40	43.65
EX_C10164[e]	NaN	NaN	NaN	NaN	NaN
EX_CE4890[e]	NaN	NaN	NaN	NaN	NaN
EX_C09642[e]	NaN	NaN	NaN	NaN	NaN
C05769te2	0.00	141421.36	-11.57	-277215.24	277192.10
EX_C05769[e]	NaN	NaN	NaN	NaN	NaN
C05767te	0.00	141421.36	-23.15	-277226.82	277180.52
EX_C05767[e]	NaN	NaN	NaN	NaN	NaN
C05770te3	0.00	141421.36	-11.57	-277215.24	277192.10
EX_C05770[e]	NaN	NaN	NaN	NaN	NaN
EX_mhista[e]	NaN	NaN	NaN	NaN	NaN
PPBNGte	0.00	19.31	-2.96	-58.63	52.71
EX_ppbng[e]	NaN	NaN	NaN	NaN	NaN
EX_13dampp[e]	NaN	NaN	NaN	NaN	NaN
EX_mma[e]	NaN	NaN	NaN	NaN	NaN
12PPDRte	0.00	4.82	0.00	-27.25	27.25
EX_12ppd_R[e]	NaN	NaN	NaN	NaN	NaN
AMETAMte	0.00	141421.36	5.79	-277197.89	277209.46
EX_ametam[e]	NaN	NaN	NaN	NaN	NaN
XYLULte	0.00	4.87	-0.00	-27.35	27.35
EX_xylu_L[e]	NaN	NaN	NaN	NaN	NaN
XYLUDte	0.00	4.87	-0.00	-27.35	27.35
EX_xylu_D[e]	NaN	NaN	NaN	NaN	NaN
GLCNte	0.00	14.09	-2.89	-48.33	42.54
CE0737te	0.00	141421.36	-2.75	-277206.42	277200.92
EX_CE0737[e]	NaN	NaN	NaN	NaN	NaN
SPHGNSte	0.00	27.87	2.87	-69.56	75.30
EX_sphings[e]	NaN	NaN	NaN	NaN	NaN
HDD2CRNte	0.00	106904.50	0.00	-209550.64	209550.64
EX_hdd2crn[e]	NaN	NaN	NaN	NaN	NaN
IM4ACte	0.00	18.27	2.62	-51.01	56.24
EX_im4ac[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1918[e]	NaN	NaN	NaN	NaN	NaN
EX_mlthf[e]	NaN	NaN	NaN	NaN	NaN
EX_ppp9[e]	NaN	NaN	NaN	NaN	NaN
AACTte	0.00	10.36	-2.49	-40.61	35.63
EX_aact[e]	NaN	NaN	NaN	NaN	NaN
EX_CE2705[e]	NaN	NaN	NaN	NaN	NaN
SPHGNte	0.00	28.48	-2.87	-76.51	70.76
EX_sphgn[e]	NaN	NaN	NaN	NaN	NaN
SELMETHt2e	0.00	141421.36	0.01	-277203.66	277203.68
EX_N1aspmd[e]	NaN	NaN	NaN	NaN	NaN
C13856te	0.00	38.89	0.00	-94.04	94.04
EX_1a25dhvitd3[e]	NaN	NaN	NaN	NaN	NaN
PRISTte	-1735.36	100000.01	-1740.14	-197803.64	194265.62
EX_prist[e]	NaN	NaN	NaN	NaN	NaN
CE2049te	-1735.36	100000.01	-1740.14	-197803.64	194265.62
EX_CE2049[e]	NaN	NaN	NaN	NaN	NaN
CE2047te	-1735.36	100000.01	-1740.15	-197803.64	194265.62
EX_CE2047[e]	NaN	NaN	NaN	NaN	NaN
LANOSTte	0.00	453557.38	0.00	-888990.27	888990.27
FDPte	0.00	10.55	-11.39	-49.87	27.10
EX_fdp[e]	NaN	NaN	NaN	NaN	NaN
EX_coke[e]	NaN	NaN	NaN	NaN	NaN
COKEte	0.00	53452.26	0.06	-104784.19	104784.31
COKEtr	0.00	53452.26	0.00	-104784.25	104784.25
EX_5a2opntn[e]	NaN	NaN	NaN	NaN	NaN
5A2OPNTNte	0.00	6.98	-0.01	-31.51	31.50
5A2OPNTNtx	0.00	6.98	-0.00	-31.51	31.50
ARG_Dtx	0.00	27.03	1.21	-69.59	72.00
ARG_Dte	0.00	27.03	-2.86	-73.66	67.93
EX_arg_D[e]	NaN	NaN	NaN	NaN	NaN
LANOSTtr	0.00	453557.38	0.00	-888990.27	888990.27
EX_idl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_ldl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_hdl_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00005[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00006[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00007[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00008[e]	NaN	NaN	NaN	NaN	NaN
EX_HC00009[e]	NaN	NaN	NaN	NaN	NaN
DOPASULT4	553.21	100000.01	552.21	-195483.43	196587.86
UDPG4DOPA	-2.82	41.72	-5.79	-123.19	111.61
UDPG3DOPA	-2.82	41.72	-5.79	-123.19	111.61
TYRDOPOX	-396.45	62.64	-396.40	-542.92	-208.30
34DHPEAR	-64.70	46.84	-64.32	-195.17	55.79
DOPA4SFt	0.00	141421.36	-0.01	-277203.69	277203.67
EX_dopa4sf[e]	NaN	NaN	NaN	NaN	NaN
DOPA4GLCURt	-1735.36	100000.01	-1737.27	-197800.76	194268.49
EX_dopa4glcur[e]	NaN	NaN	NaN	NaN	NaN
DOPA3GLCURt	-1735.36	100000.01	-1737.27	-197800.76	194268.50
EX_dopa3glcur[e]	NaN	NaN	NaN	NaN	NaN
DOPACHRMDC	455.05	75592.92	455.66	-147753.97	148623.72
CE5026t	-1735.36	100000.01	-1740.18	-197803.69	194265.59
GGTe_1	-4.30	37.41	-4.39	-125.22	74.87
CYSGLYPTASEe_1	-26.38	32.96	-26.46	-138.56	44.07
CE1261t	0.00	30.52	-0.08	-77.71	77.55
DOPAOQNOX	-40.72	41.78	2.77	-85.06	132.16
DOPACCL	7.67	47.32	6.87	-103.69	117.42
DOPAOQCYS	119.82	35.29	119.79	44.68	236.46
LACROX	-613.13	75592.93	-613.06	-148810.82	147584.70
NADPQNOXR	432.97	75592.93	433.27	-147767.91	148623.70
NADQNOXR	433.24	75592.93	433.54	-147749.74	148630.79
DACT	511.37	75592.91	511.24	-147668.68	148691.16
DACGST	616.19	75592.92	616.15	-147551.92	148825.78
TYRDHINDOX	-141.05	200000.01	-140.78	-392164.54	391924.55
4GLU56DIHDINDt	-1735.36	100000.02	-1740.12	-197803.64	194265.67
EX_4glu56dihdind[e]	NaN	NaN	NaN	NaN	NaN
5CYSDOPAt	0.00	31.51	2.83	-76.74	82.40
EX_5cysdopa[e]	NaN	NaN	NaN	NaN	NaN
CE5025t	-1735.36	100000.01	-1737.28	-197800.78	194268.50
EX_CE5025[e]	NaN	NaN	NaN	NaN	NaN
CE2172t	0.00	141421.37	2.75	-277200.95	277206.45
EX_CE2172[e]	NaN	NaN	NaN	NaN	NaN
CE5629t	0.00	49.66	0.05	-115.09	115.19
EX_CE5629[e]	NaN	NaN	NaN	NaN	NaN
ACER11r	53.47	141421.36	52.69	-277180.68	277244.49
ACER12r	-12.96	141421.36	-13.74	-277247.11	277178.06
ACER21g	53.47	141421.36	52.72	-277180.64	277244.52
ACER22g	-12.96	141421.36	-13.71	-277247.07	277178.09
ACER23g	-170.90	141421.36	-171.65	-277405.01	277020.15
ACER31r	-170.90	141421.36	-171.73	-277405.09	277020.07
BGAL1e	165.10	100000.01	-1487.99	-197535.52	194517.97
BGAL1l	-685.61	141421.36	-685.61	-277918.98	276506.18
BGAL2l	-685.61	141421.36	-685.61	-277918.98	276506.18
BGAL3l	-685.61	141421.36	-685.61	-277918.98	276506.18
CRMte	0.00	141421.36	-0.00	-277203.67	277203.67
DES21	-266.34	141421.36	-265.97	-277479.01	276977.89
EX_gd3_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gluside_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gm3_hs[e]	NaN	NaN	NaN	NaN	NaN
GA1tl	0.00	141421.36	-0.01	-277203.68	277203.67
GALGLUSIDEtg2	0.00	69.21	-231.27	-384.73	-77.82
GALGLUSIDEtl2	0.00	69.21	-420.24	-573.69	-266.78
GBA2e	-687.15	141421.36	-687.15	-277920.51	276504.65
GD3tg	0.00	141421.36	5.79	-277197.89	277209.46
GD3tl	0.00	141421.36	2.12	-277201.55	277205.79
GLA2l	-1536.33	100000.01	-303.47	-196351.00	195702.49
GLUSIDEte	0.00	141421.36	0.00	-277203.67	277203.67
GLUSIDEtg	-1735.36	173205.08	-1740.25	-341287.53	337765.47
GLUSIDEtl	-1735.36	173205.08	-1744.81	-341292.09	337760.91
GM1tg	0.00	141421.36	2.89	-277200.78	277206.56
GM1tl	0.00	141421.36	1.06	-277202.62	277204.73
GM2tg	0.00	141421.36	2.89	-277200.78	277206.56
GM2tl	0.00	141421.36	1.06	-277202.62	277204.73
HEXA1l	-673.38	141421.36	-675.94	-277909.30	276515.86
HEXA2l	-673.38	141421.36	-675.94	-277909.30	276515.86
HEXA3e	-673.38	141421.36	-673.43	-277906.79	276518.36
HEXAHBl	-1524.10	100000.01	-293.80	-196341.32	195712.17
NEU11l	-1999.30	100000.01	-768.08	-196815.61	195237.88
NEU21	-1148.58	141421.36	-1146.43	-278379.80	276045.36
NEU22	-1148.58	141421.36	-1146.43	-278379.80	276045.36
NEU23	-1148.58	141421.36	-1144.95	-278378.31	276046.84
NEU24	-1148.58	141421.36	-1147.91	-278381.28	276043.88
NEU25	-1148.58	141421.36	-1147.91	-278381.28	276043.88
NEU310e	-1148.58	141421.36	-1146.41	-278379.77	276045.39
NEU31e	-1999.30	100000.01	-345.51	-196393.04	195660.45
NEU32e	-1148.58	141421.36	-1146.41	-278379.77	276045.39
NEU33e	-1148.58	141421.36	-1146.41	-278379.77	276045.39
NEU34e	-1148.58	141421.36	-1144.93	-278378.29	276046.87
NEU35e	-1148.58	141421.36	-1146.41	-278379.77	276045.39
NEU36e	-1148.58	141421.36	-1143.44	-278376.81	276048.35
NEU37e	-1148.58	141421.36	-1146.41	-278379.77	276045.39
NEU38n	-1148.58	141421.36	-1146.43	-278379.80	276045.36
NEU39e	-1148.58	141421.36	-1147.89	-278381.25	276043.91
SMS1S2	-280.35	229906.83	2564.55	-448088.45	453217.56
SMS21e	-280.35	229906.83	3025.97	-447627.04	453678.98
SMSn	-280.35	229906.83	2938.09	-447714.92	453591.09
SPHK11	-1740.50	100000.01	-1741.68	-197787.37	194277.15
SPHK21n	-1740.50	100000.01	-1741.72	-197777.36	194293.93
SPHK22n	-1740.50	100000.01	-1741.73	-197777.38	194293.92
SPHMYLNte	0.00	256347.98	74.86	-502385.00	502534.73
SPHMYLNtl2	-1735.36	275162.30	-1880.52	-541263.94	537461.33
SPMD3n	-449.80	220389.27	-972.68	-432983.15	430996.23
ST8SIA13e	460.33	187082.87	457.19	-366260.87	367175.24
RE3477C1	25.27	49.64	24.89	-107.50	143.31
NO2te	0.00	50.34	0.00	-116.48	116.48
NH4tr	0.00	35.60	0.00	-81.37	76.62
WHTSTSTERONEtr	0.00	354562.11	0.00	-694959.55	694959.55
UDPGALt2n	0.00	24.89	0.00	-66.60	66.60
UDPGALt2r	0.00	24.89	0.00	-66.60	66.60
TETTET6COAtm	0.00	69.16	60.18	-93.19	213.55
TETPENT6COAtm	0.00	71.88	60.19	-98.51	218.89
TETPENT3COAtm	0.00	71.88	60.18	-98.52	218.88
THCRMtl	0.00	141421.36	-0.00	-277203.68	277203.67
PCHOL_HStn	0.00	141421.36	0.00	-277203.67	277203.67
CHOLPtn	0.00	106904.50	0.00	-209550.63	209550.63
DAG_HStg	0.00	98.39	312.92	102.27	523.57
PHCRMtg	0.00	141421.36	-0.00	-277203.67	277203.67
PHCRMter	0.00	141421.36	0.00	-277203.67	277203.67
SPHGNtn	0.00	28.48	0.00	-73.63	73.63
SPHGNtg	0.00	28.48	0.03	-73.60	73.66
SPHINGStn	0.00	27.87	0.00	-72.43	72.43
SPHINGStg	0.00	27.87	0.04	-72.40	72.47
EX_cmpacna[e]	NaN	NaN	NaN	NaN	NaN
EX_gd2_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gd1a_hs[e]	NaN	NaN	NaN	NaN	NaN
DHCRMtg	0.00	141421.36	-0.00	-277203.67	277203.67
DHCRMter	0.00	141421.36	0.00	-277203.67	277203.67
GDA1tn	0.00	141421.36	-79.25	-277282.93	277124.42
PHSPHINGStg	0.00	26.83	-0.07	-70.48	70.33
PHSPHINGStr	0.00	26.83	0.00	-70.40	70.40
PHSGPL11c	7.34	26.55	7.33	-92.22	65.31
sink_34dhpac[c]	NaN	NaN	NaN	NaN	NaN
34DHPEt	0.00	19.88	0.01	-56.76	56.79
EX_34dhpe[c]	NaN	NaN	NaN	NaN	NaN
DM_no2[c]	NaN	NaN	NaN	NaN	NaN
DM_ts3[c]	NaN	NaN	NaN	NaN	NaN
DM_sph1p[n]	NaN	NaN	NaN	NaN	NaN
DM_sphs1p[n]	NaN	NaN	NaN	NaN	NaN
DM_gm1_hs[n]	NaN	NaN	NaN	NaN	NaN
DM_gda1_hs[n]	NaN	NaN	NaN	NaN	NaN
DM_6hddopaqn[c]	NaN	NaN	NaN	NaN	NaN
GALSIDEter	0.00	141421.36	0.00	-277203.67	277203.67
GALSIDEtn	0.00	141421.36	0.00	-277203.67	277203.67
CERT1tn	0.00	141421.36	0.00	-277203.67	277203.67
Rtotalter	0.00	141421.36	0.00	-277203.67	277203.67
Rtotaltg	0.00	141421.36	0.00	-277203.67	277203.67
DM_phsph1p[c]	NaN	NaN	NaN	NaN	NaN
GD1Atg	0.00	141421.36	0.00	-277203.67	277203.67
GD1Atn	0.00	141421.36	0.00	-277203.67	277203.67
ATPtg	0.00	141421.36	-0.00	-277231.53	277204.68
GD1Btl	0.00	141421.36	-3.67	-277207.34	277200.00
DM_gd3_hs[l]	NaN	NaN	NaN	NaN	NaN
DM_gd3_hs[g]	NaN	NaN	NaN	NaN	NaN
GD3tlc	0.00	141421.36	3.67	-277200.00	277207.34
GD3tm	0.00	141421.36	29.91	-277173.76	277233.58
DM_pail35p_hs[n]	NaN	NaN	NaN	NaN	NaN
DM_gd3_hs[m]	NaN	NaN	NaN	NaN	NaN
CATr	-155.95	56.96	-155.95	-273.53	3.19
S2L2N2M2Mtl	0.00	141421.36	-3.67	-277207.35	277200.00
DM_pcreat[c]	NaN	NaN	NaN	NaN	NaN
DM_k[g]	NaN	NaN	NaN	NaN	NaN
DM_na1[r]	NaN	NaN	NaN	NaN	NaN
DM_na1[x]	NaN	NaN	NaN	NaN	NaN
DM_na1[g]	NaN	NaN	NaN	NaN	NaN
DM_na1[c]	NaN	NaN	NaN	NaN	NaN
DM_thm[m]	NaN	NaN	NaN	NaN	NaN
DM_retn[n]	NaN	NaN	NaN	NaN	NaN
DM_hhxdcal[c]	NaN	NaN	NaN	NaN	NaN
DM_15HPET[n]	NaN	NaN	NaN	NaN	NaN
DM_15HPET[x]	NaN	NaN	NaN	NaN	NaN
DM_15HPET[r]	NaN	NaN	NaN	NaN	NaN
sink_Ser_Gly_Ala_X_Gly[r]	NaN	NaN	NaN	NaN	NaN
EX_pail_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1243[e]	NaN	NaN	NaN	NaN	NaN
EX_CE5026[e]	NaN	NaN	NaN	NaN	NaN
EX_5cysgly34dhphe[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1261[e]	NaN	NaN	NaN	NaN	NaN
EX_galgluside_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_ga1_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gm1_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gm2_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gm1b_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gd1b_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gt1b_hs[e]	NaN	NaN	NaN	NaN	NaN
HMR_0002	220.21	173205.08	220.21	-339309.25	339708.10
HMR_0003	220.21	173205.08	220.21	-339309.25	339708.10
HMR_0008	220.21	173205.08	220.21	-339309.25	339708.10
HMR_0015	-206.80	100000.00	-186.76	-196204.58	195831.05
HMR_0016	198.15	100000.00	178.21	-195839.61	196196.02
HMR_0017	-320.70	100000.00	-313.97	-196331.79	195703.84
HMR_0019	0.00	141421.36	-0.00	-277203.67	277203.67
HMR_0020	0.00	141421.36	0.00	-277203.67	277203.67
HMR_0155	0.00	13.25	2.89	-40.89	46.67
HMR_0156	-1784.43	100000.01	-1784.50	-197822.73	194247.49
HMR_0157	0.00	44.61	60.20	-45.05	165.46
HMR_0164	0.00	6.26	2.89	-27.19	32.97
HMR_0165	-1761.03	100000.01	-1761.10	-197799.33	194270.89
HMR_0166	0.00	42.54	60.21	-40.98	161.39
HMR_0167	0.00	7.77	2.89	-30.15	35.93
HMR_0168	-1761.03	100000.01	-1761.11	-197799.34	194270.88
HMR_0170	0.00	9.40	2.89	-33.36	39.13
HMR_0171	-1761.03	100000.01	-1761.06	-197799.29	194270.93
HMR_0172	0.00	43.82	60.18	-43.52	163.88
HMR_0176	0.00	12.85	2.88	-40.12	45.89
HMR_0177	-1761.03	100000.01	-1761.06	-197799.29	194270.93
HMR_0178	0.00	45.37	60.18	-46.55	166.92
HMR_0180	-1761.03	100000.01	-1761.07	-197799.30	194270.92
HMR_0182	0.00	46.24	60.18	-48.25	168.62
HMR_0183	0.00	16.41	2.89	-47.10	52.88
HMR_0184	-1761.03	100000.01	-1761.07	-197799.30	194270.92
HMR_0185	0.00	47.16	60.18	-50.06	170.43
HMR_0188	-1761.03	100000.01	-1761.07	-197799.30	194270.92
HMR_0189	16.04	52.66	15.44	-132.52	113.12
HMR_0191	0.00	20.03	2.89	-54.19	59.96
HMR_0192	-1761.03	100000.01	-1761.07	-197799.31	194270.92
HMR_0193	16.04	53.46	15.44	-134.09	114.68
HMR_0194	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0197	16.04	54.31	15.44	-135.75	116.35
HMR_0200	-1761.03	100000.01	-1761.07	-197799.31	194270.93
HMR_0201	16.04	54.79	15.43	-136.70	117.29
HMR_0203	0.00	21.22	2.89	-56.51	62.29
HMR_0204	1371.43	141421.36	1359.97	-275864.10	278577.81
HMR_0206	-3116.42	100000.01	-3105.61	-199150.36	192888.87
HMR_0207	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0208	0.00	21.22	2.89	-56.51	62.29
HMR_0209	-1761.03	100000.01	-1761.06	-197799.30	194270.93
HMR_0210	16.04	54.79	15.43	-136.70	117.28
HMR_0211	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0214	16.04	55.21	15.70	-137.25	118.38
HMR_0215	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0230	16.04	56.55	15.43	-140.15	120.74
HMR_0232	0.00	24.82	2.89	-63.56	69.34
HMR_0233	-1761.03	100000.01	-1761.08	-197799.32	194270.92
HMR_0234	16.04	56.55	15.45	-140.14	120.76
HMR_0235	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0238	16.04	57.15	15.44	-141.31	121.91
HMR_0239	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0240	0.00	26.63	2.89	-67.11	72.89
HMR_0241	-1761.03	100000.01	-1761.07	-197799.31	194270.93
HMR_0242	16.04	57.51	15.43	-142.02	122.61
HMR_0243	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0244	0.00	26.63	2.89	-67.11	72.89
HMR_0245	-1761.03	100000.01	-1761.07	-197799.31	194270.93
HMR_0246	16.04	57.51	15.43	-142.02	122.61
HMR_0247	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0253	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0254	0.00	28.44	2.89	-70.67	76.45
HMR_0255	-1761.03	100000.01	-1761.07	-197799.31	194270.93
HMR_0256	16.04	58.50	15.44	-143.96	124.56
HMR_0257	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0259	-1761.03	100000.01	-1761.07	-197799.31	194270.93
HMR_0260	16.04	58.50	15.44	-143.96	124.56
HMR_0261	-1735.36	100000.01	-1740.14	-197803.64	194265.62
HMR_0267	1100.22	100000.01	-204.18	-196242.41	195827.81
HMR_0268	-2845.21	48.04	-1541.45	-1680.35	-1452.83
HMR_0270	0.00	28.44	2.89	-70.67	76.45
