Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
S2L2N2M2Mtl	0.00	0.00	-3.67	-21.49	14.14
DM_pcreat[c]	NaN	NaN	NaN	NaN	NaN
DM_k[g]	NaN	NaN	NaN	NaN	NaN
DM_na1[r]	NaN	NaN	NaN	NaN	NaN
DM_na1[x]	NaN	NaN	NaN	NaN	NaN
DM_na1[g]	NaN	NaN	NaN	NaN	NaN
DM_na1[c]	NaN	NaN	NaN	NaN	NaN
DM_thm[m]	NaN	NaN	NaN	NaN	NaN
DM_retn[n]	NaN	NaN	NaN	NaN	NaN
DM_hhxdcal[c]	NaN	NaN	NaN	NaN	NaN
DM_15HPET[n]	NaN	NaN	NaN	NaN	NaN
DM_15HPET[x]	NaN	NaN	NaN	NaN	NaN
DM_15HPET[r]	NaN	NaN	NaN	NaN	NaN
sink_Ser_Gly_Ala_X_Gly[r]	NaN	NaN	NaN	NaN	NaN
EX_pail_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1243[e]	NaN	NaN	NaN	NaN	NaN
EX_CE5026[e]	NaN	NaN	NaN	NaN	NaN
EX_5cysgly34dhphe[e]	NaN	NaN	NaN	NaN	NaN
EX_CE1261[e]	NaN	NaN	NaN	NaN	NaN
EX_galgluside_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_ga1_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gm1_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gm2_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gm1b_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gd1b_hs[e]	NaN	NaN	NaN	NaN	NaN
EX_gt1b_hs[e]	NaN	NaN	NaN	NaN	NaN
HMR_0002	237.23	173205.08	237.23	-339292.23	339725.13
HMR_0003	237.23	173205.08	237.23	-339292.23	339725.13
HMR_0008	237.23	173205.08	237.23	-339292.23	339725.13
HMR_0015	0.00	111749.80	20.03	-219027.38	219067.45
HMR_0016	0.00	111355.90	-19.94	-218295.32	218255.44
HMR_0017	0.00	106066.02	6.72	-207900.48	207913.93
HMR_0019	0.00	0.00	-0.00	-17.82	17.81
HMR_0020	0.00	0.00	0.00	-17.81	17.81
HMR_0155	0.00	0.00	2.89	-14.92	20.70
HMR_0156	-1980.48	223606.80	-1980.55	-440288.09	436320.74
HMR_0157	0.00	0.00	60.20	42.39	78.02
HMR_0164	0.00	0.00	2.89	-14.92	20.70
HMR_0165	-1980.48	223606.80	-1980.55	-440288.08	436320.74
HMR_0166	0.00	0.00	60.21	42.39	78.02
HMR_0167	0.00	0.00	2.89	-14.93	20.70
HMR_0168	-1980.48	223606.80	-1980.57	-440288.10	436320.73
HMR_0170	0.00	0.00	2.89	-14.93	20.70
HMR_0171	-1980.48	223606.80	-1980.51	-440288.05	436320.78
HMR_0172	0.00	0.00	60.18	42.37	77.99
HMR_0176	0.00	0.00	2.88	-14.93	20.70
HMR_0177	-1980.48	223606.80	-1980.51	-440288.04	436320.78
HMR_0178	0.00	0.00	60.18	42.37	77.99
HMR_0180	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0182	0.00	0.00	60.18	42.37	77.99
HMR_0183	0.00	0.00	2.89	-14.92	20.70
HMR_0184	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0185	0.00	0.00	60.18	42.37	77.99
HMR_0188	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0189	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0191	0.00	0.00	2.89	-14.92	20.70
HMR_0192	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0193	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0194	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0197	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0200	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0201	237.23	173205.08	236.62	-339290.07	339713.04
HMR_0203	0.00	0.00	2.89	-14.92	20.70
HMR_0204	-1980.48	223606.80	-1991.94	-440299.48	436309.35
HMR_0206	237.23	173205.08	248.04	-339278.65	339724.47
HMR_0207	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0208	0.00	0.00	2.89	-14.92	20.70
HMR_0209	-1980.48	223606.80	-1980.52	-440288.05	436320.78
HMR_0210	237.23	173205.08	236.62	-339290.08	339713.04
HMR_0211	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0214	237.23	173205.08	236.89	-339289.81	339713.31
HMR_0215	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0230	237.23	173205.08	236.62	-339290.07	339713.04
HMR_0232	0.00	0.00	2.89	-14.92	20.70
HMR_0233	-1980.48	223606.80	-1980.53	-440288.07	436320.76
HMR_0234	237.23	173205.08	236.64	-339290.06	339713.06
HMR_0235	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0238	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0239	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0240	0.00	0.00	2.89	-14.93	20.70
HMR_0241	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0242	237.23	173205.08	236.62	-339290.08	339713.04
HMR_0243	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0244	0.00	0.00	2.89	-14.92	20.70
HMR_0245	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0246	237.23	173205.08	236.62	-339290.07	339713.04
HMR_0247	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0253	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0254	0.00	0.00	2.89	-14.92	20.70
HMR_0255	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0256	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0257	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0259	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0260	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0261	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0267	-1980.48	223606.80	-3284.88	-441592.42	435016.41
HMR_0268	237.23	173205.08	1540.98	-337985.71	341017.40
HMR_0270	0.00	0.00	2.89	-14.92	20.70
HMR_0271	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0272	237.23	173205.08	236.64	-339290.06	339713.06
HMR_0273	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0276	237.23	173205.08	236.62	-339290.07	339713.04
HMR_0277	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0278	0.00	0.00	2.89	-14.92	20.70
HMR_0279	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0280	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0281	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0287	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0288	0.00	0.00	2.89	-14.92	20.70
HMR_0289	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0290	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0291	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0292	0.00	0.00	-0.01	-17.82	17.81
HMR_0293	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0296	0.00	0.00	2.89	-14.92	20.70
HMR_0297	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0298	237.23	173205.08	236.62	-339290.07	339713.04
HMR_0299	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0300	0.00	0.00	2.89	-14.92	20.70
HMR_0301	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0302	237.23	173205.08	236.63	-339290.07	339713.05
HMR_0303	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0304	0.00	0.00	-0.00	-17.82	17.81
HMR_0305	-1980.48	223606.80	-1981.26	-440288.79	436320.03
HMR_0306	237.23	173205.08	237.36	-339289.34	339713.78
HMR_0307	-857.25	141421.36	-859.14	-278108.47	276332.47
HMR_0308	0.00	0.00	2.89	-14.92	20.70
HMR_0309	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0310	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0311	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0317	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0319	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0321	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0322	0.00	0.00	2.89	-14.92	20.70
HMR_0323	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0324	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0325	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0326	0.00	0.00	2.89	-14.92	20.70
HMR_0327	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0328	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0329	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0342	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0343	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0344	0.00	0.00	2.89	-14.92	20.70
HMR_0345	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0346	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0347	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0350	237.23	173205.08	236.62	-339290.07	339713.04
HMR_0354	237.23	173205.08	236.63	-339290.06	339713.06
HMR_0358	237.23	173205.08	236.63	-339290.07	339713.05
HMR_0359	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0362	237.23	173205.08	236.62	-339290.08	339713.04
HMR_0363	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0366	237.23	173205.08	236.63	-339290.06	339713.05
HMR_0367	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0370	237.23	173205.08	236.62	-339290.07	339713.04
HMR_0371	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0374	237.23	173205.08	236.63	-339290.06	339713.06
HMR_0375	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0378	237.23	173205.08	236.63	-339290.07	339713.05
HMR_0380	0.00	0.00	2.89	-14.92	20.70
HMR_0381	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0382	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0383	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0384	0.00	0.00	2.89	-14.92	20.70
HMR_0385	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0386	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0387	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0388	0.00	0.00	2.89	-14.93	20.70
HMR_0389	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0390	237.23	173205.08	236.62	-339290.08	339713.04
HMR_0391	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0392	0.00	0.00	2.89	-14.92	20.70
HMR_0393	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0394	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0395	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0398	237.23	173205.08	236.62	-339290.07	339713.04
HMR_0402	237.23	173205.08	236.63	-339290.06	339713.06
HMR_0406	237.23	173205.08	236.63	-339290.07	339713.05
HMR_0410	237.23	173205.08	236.62	-339290.08	339713.04
HMR_0414	237.23	173205.08	236.63	-339290.06	339713.05
HMR_0415	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0418	237.23	173205.08	236.63	-339290.07	339713.05
HMR_0419	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0422	237.23	173205.08	236.63	-339290.06	339713.06
HMR_0423	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0426	237.23	173205.08	236.63	-339290.07	339713.05
HMR_0427	-857.25	141421.36	-862.03	-278111.37	276329.57
HMR_0428	0.00	0.00	2.89	-14.92	20.70
HMR_0429	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0430	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0431	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0432	0.00	0.00	2.89	-14.92	20.70
HMR_0433	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0434	237.23	173205.08	236.62	-339290.07	339713.05
HMR_0435	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0436	0.00	0.00	2.89	-14.93	20.70
HMR_0437	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_0438	237.23	173205.08	236.62	-339290.08	339713.04
HMR_0439	-857.25	141421.36	-862.03	-278111.36	276329.57
HMR_0467	0.00	0.00	0.00	-17.81	17.81
HMR_0469	-857.25	141421.36	-859.14	-278108.48	276332.46
HMR_0478	-18.55	141421.36	-18.43	-277243.32	277195.73
HMR_0482	37.67	141421.36	37.43	-277184.06	277258.91
HMR_0582	-0.00	200000.00	-42.63	-392078.26	391993.00
HMR_0586	-0.00	200000.00	14.14	-392021.48	392049.77
HMR_0587	0.00	0.00	29.91	12.10	47.72
HMR_0593	0.00	200000.00	11.57	-392021.30	392035.72
HMR_0597	-857.25	141421.36	-855.44	-278076.92	276335.17
HMR_0598	-857.25	141421.36	-855.44	-278076.92	276335.17
HMR_0601	-857.25	141421.36	-855.44	-278076.92	276335.17
HMR_0614	-0.00	200000.00	-1.05	-392036.67	392034.58
HMR_0625	-0.00	200000.00	-1.05	-392036.68	392034.57
HMR_0629	312.03	158113.88	307.59	-309643.13	310216.74
HMR_0634	0.00	200000.00	-0.00	-392035.63	392035.63
HMR_0641	386.83	100000.00	386.08	-195661.42	196392.02
HMR_0642	237.23	173205.08	233.51	-339295.95	339721.40
HMR_0647	-220.40	100000.00	-220.47	-196257.02	195779.26
HMR_0653	5.06	187082.87	2.85	-366715.20	366720.90
HMR_0654	5.06	187082.87	4.33	-366713.72	366722.38
HMR_0657	5.06	187082.87	5.81	-366712.24	366723.86
HMR_0672	237.23	173205.08	237.23	-339292.23	339725.13
HMR_0678	-0.00	200000.00	-3.70	-392049.36	392015.11
HMR_0750	-0.00	200000.00	10.86	-392022.00	392035.02
HMR_0753	237.23	173205.08	237.93	-339291.53	339725.83
HMR_0758	0.00	200000.00	-10.87	-392035.02	392021.99
HMR_0761	-0.00	200000.00	-2.99	-392038.61	392032.64
HMR_0763	-0.00	200000.00	520.85	-391514.78	392556.48
HMR_0765	-0.00	200000.00	1606.13	-390429.50	393641.76
HMR_0767	-857.25	141421.36	-855.44	-278076.92	276335.17
HMR_0769	0.00	0.00	-0.00	-17.82	17.81
HMR_0770	0.00	0.00	0.00	-17.81	17.81
HMR_0771	0.00	0.00	0.00	-17.81	17.81
HMR_0775	-857.25	141421.36	-857.92	-278079.41	276332.68
HMR_0783	-857.25	141421.36	-857.75	-278091.11	276334.05
HMR_0793	-677.61	141421.36	-677.61	-277910.97	276514.19
HMR_0795	237.23	173205.08	-285.65	-339815.11	339202.25
HMR_0803	237.23	173205.08	1846.35	-337683.11	341334.24
HMR_0805	-0.00	200000.00	-2.95	-392038.57	392032.68
HMR_0806	-0.00	200000.00	1.49	-392034.14	392037.12
HMR_0807	237.23	173205.08	237.14	-339292.32	339725.04
HMR_0808	237.23	173205.08	234.67	-339294.79	339722.57
HMR_0809	-0.00	200000.00	-2.99	-392038.61	392032.64
HMR_0810	-0.00	200000.00	-2.95	-392038.57	392032.68
HMR_0811	237.23	173205.08	237.14	-339292.32	339725.04
HMR_0812	0.00	200000.00	528.57	-391507.06	392564.19
HMR_0814	-727.60	173205.08	-1086.80	-340604.39	338430.78
HMR_0815	-0.00	200000.00	-1612.06	-393647.69	390423.56
HMR_0816	-0.00	200000.00	-2.99	-392038.61	392032.64
HMR_0817	-0.00	200000.00	-1.76	-392037.39	392033.86
HMR_0819	237.23	173205.08	237.23	-339292.23	339725.13
HMR_0820	-0.00	200000.00	-1.76	-392037.39	392033.86
HMR_0821	237.23	173205.08	1846.26	-337683.20	341334.16
HMR_0822	-0.00	200000.00	-3.24	-392038.87	392032.38
HMR_0823	-0.00	200000.00	-3.24	-392038.87	392032.38
HMR_0824	-0.00	200000.00	-1610.88	-393646.51	390424.75
HMR_0825	237.23	173205.08	1847.01	-337682.45	341334.91
HMR_0827	-0.00	200000.00	-2.95	-392038.57	392032.68
HMR_0828	237.23	173205.08	237.14	-339292.32	339725.04
HMR_0829	-0.00	200000.00	-2.99	-392038.61	392032.64
HMR_0830	237.23	173205.08	237.23	-339292.23	339725.13
HMR_0831	0.00	0.00	-1.84	-19.65	15.97
HMR_0835	0.00	141421.36	3.31	-277188.48	277236.67
HMR_0836	237.23	173205.08	231.36	-339327.79	339707.38
HMR_0837	-0.00	200000.00	-3.24	-392038.87	392032.38
HMR_0839	-0.00	200000.00	-4.72	-392040.35	392030.90
HMR_0841	-0.00	200000.00	-3.24	-392038.87	392032.38
HMR_0842	-0.00	200000.00	-2.95	-392038.57	392032.68
HMR_0843	-0.00	200000.00	-2.99	-392038.61	392032.64
HMR_0844	-0.00	200000.00	-4.72	-392040.35	392030.90
HMR_0846	-0.00	200000.00	-6.21	-392041.83	392029.42
HMR_0847	237.23	173205.08	242.34	-339287.12	339730.23
HMR_0848	-0.00	200000.00	-6.21	-392041.83	392029.42
HMR_0849	-0.00	200000.00	-1.76	-392037.39	392033.86
HMR_0851	-0.00	200000.00	-3.24	-392038.87	392032.38
HMR_0852	-0.00	200000.00	-3.24	-392038.87	392032.38
HMR_0853	-0.00	200000.00	-4.72	-392040.35	392030.90
HMR_0854	-0.00	200000.00	-6.21	-392041.83	392029.42
HMR_0855	-0.00	200000.00	-4.72	-392040.35	392030.90
HMR_0859	-0.00	200000.00	-1612.06	-393647.69	390423.56
HMR_0860	-0.00	200000.00	-2.99	-392038.61	392032.64
HMR_0864	-0.00	173205.08	-2.46	-339520.04	339515.13
HMR_0867	-0.00	173205.08	-2.95	-339520.53	339514.64
HMR_0868	-0.00	173205.08	-2.99	-339520.57	339514.60
HMR_0870	-0.00	200000.00	-2.46	-392038.09	392033.17
HMR_0873	0.00	200000.00	2.46	-392033.17	392038.09
HMR_0875	-0.00	173205.08	-2.99	-339520.57	339514.60
HMR_0876	-0.00	173205.08	-1.76	-339519.35	339515.82
HMR_0877	-0.00	200000.00	-4436.56	-396472.19	387599.07
HMR_0878	-0.00	200000.00	-1.83	-392037.45	392033.80
HMR_0889	-0.00	173205.08	-2.95	-339520.53	339514.64
HMR_0890	-0.00	200000.00	-2.99	-392038.61	392032.64
HMR_0906	-0.00	200000.00	-2.95	-392038.57	392032.68
HMR_0907	0.00	173205.08	1644.11	-337873.47	341161.70
HMR_0908	0.00	141421.36	-1142.19	-278363.68	276079.29
HMR_0909	0.00	141421.36	-617.23	-277838.71	276604.26
HMR_0910	-0.00	200000.00	-1.76	-392037.39	392033.86
HMR_0911	-0.00	200000.00	-4351.71	-396387.33	387683.92
HMR_0912	-0.00	200000.00	-3.00	-392038.63	392032.63
HMR_0913	0.00	0.00	1.88	-15.93	19.70
HMR_0942	-272.18	141421.36	-271.81	-277484.83	276972.04
HMR_0946	-272.18	141421.36	-271.81	-277484.83	276972.04
HMR_0950	-272.18	141421.36	-271.81	-277484.83	276972.03
HMR_0954	-272.18	141421.36	-271.81	-277484.83	276972.03
HMR_0960	-237.23	264575.13	-237.14	-518828.14	518395.44
HMR_0962	0.00	0.00	14.96	-2.85	32.77
HMR_0963	-237.23	264575.13	-236.89	-518827.90	518395.68
HMR_0966	0.00	0.00	0.00	-17.81	17.81
HMR_0979	-16.40	282842.71	-16.40	-554411.87	554420.63
HMR_0981	-272.18	100000.00	-271.81	-196298.98	195786.17
HMR_0984	0.00	0.00	0.00	-17.81	17.81
HMR_0985	-16.40	141421.36	-16.40	-277208.20	277216.96
HMR_0986	-16.40	141421.36	-16.40	-277208.20	277216.96
HMR_0987	-16.40	141421.36	-16.40	-277208.20	277216.96
HMR_1030	-16.40	141421.36	-16.40	-277208.20	277216.96
HMR_1033	-16.40	141421.36	-16.40	-277208.20	277216.96
HMR_1037	-237.23	264575.13	-237.13	-518828.14	518395.44
HMR_1039	-237.23	264575.13	-237.13	-518828.14	518395.44
HMR_1077	-253.63	141421.36	-252.14	-277443.94	276981.22
HMR_1081	0.00	173205.08	0.00	-339487.90	339529.46
HMR_1084	0.00	141421.36	0.76	-277232.60	277192.55
HMR_1085	-139.92	141421.36	-140.00	-277373.36	277051.80
HMR_1095	0.00	0.00	0.00	0.00	0.00
HMR_1102	18.55	141421.36	17.87	-277210.60	277248.99
HMR_1104	0.00	0.00	-1.19	-19.01	16.62
HMR_1126	-272.18	141421.36	-271.81	-277484.83	276972.03
HMR_1127	-272.18	141421.36	-271.50	-277490.75	276986.66
HMR_1129	17.28	141421.36	16.91	-277204.06	277223.90
HMR_1135	0.00	0.00	-2.38	-20.20	15.43
HMR_1242	0.00	0.00	-2.38	-20.20	15.43
HMR_1243	0.00	0.00	29.92	12.11	47.73
HMR_1280	18.55	141421.36	18.18	-277195.97	277243.08
HMR_1283	0.00	0.00	-1.19	-19.00	16.62
HMR_1284	0.00	0.00	14.96	-2.85	32.77
HMR_1305	-32.80	141421.36	-32.79	-277212.71	277230.26
HMR_1306	0.00	0.00	0.00	-17.81	17.81
HMR_1307	-237.23	141421.36	-235.75	-277439.42	276967.92
HMR_1311	0.00	0.00	0.00	-17.81	17.81
HMR_1312	0.00	141421.36	0.00	-277203.67	277203.67
HMR_1315	237.23	141421.36	237.23	-276966.44	277440.90
HMR_1316	0.00	0.00	0.00	-17.81	17.81
HMR_1317	-17.28	141421.36	-16.91	-277223.90	277204.06
HMR_1318	-237.23	141421.36	-237.23	-277440.90	276966.44
HMR_1321	237.23	141421.36	237.23	-276966.44	277440.90
HMR_1325	17.28	141421.36	16.91	-277204.06	277223.90
HMR_1329	-18.55	141421.36	-18.18	-277243.08	277195.97
HMR_1331	0.00	0.00	0.00	-17.81	17.81
HMR_1332	237.23	141421.36	237.23	-276966.44	277440.91
HMR_1373	0.00	141421.36	-0.00	-277203.67	277203.67
HMR_1388	-16.40	141421.36	-16.40	-277208.20	277216.96
HMR_1390	-32.80	141421.36	-32.79	-277212.71	277230.26
HMR_1392	-237.23	141421.36	-235.75	-277439.42	276967.92
HMR_1465	1980.48	223606.80	1980.11	-436324.13	440271.28
HMR_1470	-272.18	141421.36	-271.81	-277484.83	276972.03
HMR_1473	0.00	141421.36	0.00	-277203.67	277203.67
HMR_1477	-272.18	100000.00	-271.81	-196298.98	195786.17
HMR_1478	-509.41	8.12	-509.04	-552.11	-435.15
HMR_1479	-621.22	100000.00	-621.60	-196678.45	195424.51
HMR_1490	-272.18	100000.00	-271.81	-196298.98	195786.17
HMR_1493	-509.41	8.12	-509.04	-552.11	-435.15
HMR_1494	-272.18	100000.00	-271.82	-196298.98	195786.17
HMR_1495	-367.45	141421.36	-367.81	-277611.65	276845.21
HMR_1496	-368.72	141421.36	-369.09	-277619.74	276826.04
HMR_1502	-272.18	100000.00	-271.81	-196298.98	195786.17
HMR_1503	-509.41	8.12	-509.04	-552.11	-435.15
HMR_1504	-272.18	7.65	-271.81	-313.98	-198.83
HMR_1505	-367.45	7.49	-367.82	-440.49	-325.97
HMR_1509	-21.95	70710.68	-21.58	-138653.55	138599.64
HMR_1512	3.40	122474.49	3.40	-240064.41	240071.21
HMR_1516	-509.41	141421.36	-509.04	-277722.06	276734.80
HMR_1526	-18.55	141421.36	-18.18	-277243.08	277195.97
HMR_1532	1980.48	173205.08	1980.11	-337536.76	341483.91
HMR_1536	-272.18	100000.00	-271.81	-196298.98	195786.17
HMR_1538	-509.41	8.12	-509.04	-552.11	-435.15
HMR_1539	-621.22	6.83	-621.60	-691.83	-562.11
HMR_1540	-18.55	100000.00	-18.18	-196057.22	196010.11
HMR_1543	-272.18	100000.00	-271.81	-196298.98	195786.17
HMR_1544	-509.41	8.12	-509.04	-552.11	-435.15
HMR_1545	-272.18	7.65	-271.81	-313.98	-198.83
HMR_1546	-367.45	7.49	-367.82	-440.49	-325.97
HMR_1547	-18.55	5.70	-18.18	-68.39	21.28
HMR_1548	-272.18	7.65	-271.81	-313.98	-198.83
HMR_1549	-509.41	8.12	-509.04	-552.11	-435.15
HMR_1550	-272.18	7.65	-271.81	-313.98	-198.83
HMR_1551	-367.45	7.49	-367.82	-440.49	-325.97
HMR_1552	-18.55	100000.00	-18.18	-196057.22	196010.11
HMR_1557	-508.14	141421.36	-507.77	-277702.89	276742.89
HMR_1558	-509.41	141421.36	-509.04	-277722.06	276734.80
HMR_1565	-18.55	141421.36	-18.18	-277243.08	277195.97
HMR_1620	0.00	0.00	14.96	-2.85	32.78
HMR_1623	0.00	0.00	-1.19	-19.01	16.62
HMR_1627	-1980.48	223606.80	-1980.52	-440288.06	436320.77
HMR_1629	0.00	0.00	-4.99	-22.80	12.82
HMR_1630	0.00	0.00	60.17	42.36	77.99
HMR_1631	0.00	0.00	0.00	-17.81	17.81
HMR_1637	-150.43	141421.36	-150.40	-277371.89	277071.08
HMR_1651	17.28	141421.36	16.61	-277216.01	277222.31
HMR_1653	0.00	200000.00	0.01	-392033.19	392021.73
HMR_1665	0.00	0.00	1.19	-16.62	19.00
HMR_1666	0.00	0.00	-14.96	-32.77	2.85
HMR_1681	-272.18	141421.36	-271.81	-277484.83	276972.03
HMR_1685	18.55	141421.36	17.87	-277210.60	277248.99
HMR_1701	0.00	0.00	-4.99	-22.80	12.82
HMR_1706	237.23	141421.36	237.25	-276966.43	277440.92
HMR_1735	-272.18	141421.36	-271.81	-277484.83	276972.03
HMR_1737	-272.18	141421.36	-271.81	-277484.83	276972.03
HMR_1738	17.28	100000.00	16.91	-196018.20	196038.05
HMR_1739	-272.18	7.65	-271.81	-313.98	-198.83
HMR_1740	-18.55	5.70	-18.18	-68.39	21.28
HMR_1741	-18.55	5.70	-18.18	-68.39	21.28
HMR_1742	-18.55	5.70	-18.18	-68.39	21.28
HMR_1743	-18.55	5.70	-18.18	-68.39	21.28
HMR_1744	0.00	0.00	0.00	-17.81	17.81
HMR_1745	0.00	0.00	0.00	-17.81	17.81
HMR_1746	-272.18	7.65	-271.50	-319.89	-184.20
HMR_1747	-272.18	7.65	-271.50	-319.89	-184.20
HMR_1748	18.55	5.70	17.87	-35.91	74.30
HMR_1749	-509.41	8.12	-508.73	-558.03	-420.52
HMR_1750	-272.18	15.74	-225.89	-290.14	-122.74
HMR_1751	-272.18	5.91	-175.76	-220.73	-91.88
HMR_1752	0.00	0.00	-14.96	-32.77	2.85
HMR_1753	0.00	0.00	-24.46	-42.27	-6.65
HMR_1754	-2217.72	173205.08	-2217.55	-341737.72	337296.38
HMR_1756	-2217.72	200000.00	-2303.79	-394330.13	389757.87
HMR_1758	0.00	0.00	-4.87	-22.69	12.94
HMR_1759	0.00	0.00	-4.87	-22.69	12.94
HMR_1760	0.00	100000.00	0.00	-196017.81	196017.81
HMR_1761	0.00	100000.00	0.00	-196017.81	196017.81
HMR_1762	-272.18	100000.00	-271.50	-196304.89	195800.80
HMR_1764	0.00	0.00	0.00	-17.81	17.81
HMR_1765	-272.18	100000.00	-271.81	-196298.98	195786.17
HMR_1766	17.28	100000.00	16.91	-196018.20	196038.05
HMR_1767	-272.18	7.65	-271.81	-313.98	-198.83
HMR_1768	-18.55	5.70	-18.18	-68.39	21.28
HMR_1769	-18.55	5.70	-18.18	-68.39	21.28
HMR_1770	-18.55	100000.00	-18.18	-196057.22	196010.11
HMR_1771	-18.55	100000.00	-18.18	-196057.22	196010.11
