Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
M02758[c]	0.00	100000.00	651.65	-195378.04	196639.77	1.00e-05	1.00e-02
HC02076[c]	0.00	100000.00	304.45	-195725.24	196292.57	1.00e-05	1.00e-02
HC02070[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
sphmyln_hs[r]	0.00	100000.00	2609.54	-193420.15	198597.66	1.00e-05	1.00e-02
galgluside_hs[r]	0.00	100000.00	4044.70	-191984.99	200032.82	1.00e-05	1.00e-02
galgbside_hs[c]	0.00	100000.00	3870.83	-192158.86	199858.95	1.00e-05	1.00e-02
M02197[c]	0.00	100000.00	4001.31	-192028.38	199989.43	1.00e-05	1.00e-02
M02491[c]	0.00	100000.00	607.36	-195422.33	196595.49	1.00e-05	1.00e-02
M03131[c]	-727.60	6.26	-466.87	-508.82	-466.47	1.00e-05	1.00e-02
gm1b_hs[c]	0.00	100000.00	4131.04	-191898.65	200119.17	1.00e-05	1.00e-02
gm3_hs[c]	0.00	100000.00	3130.72	-192898.97	199118.84	1.00e-05	1.00e-02
M02012[l]	0.00	100000.00	0.00	-196029.69	195988.12	1.00e-05	1.00e-02
M02013[l]	0.00	0.00	2872.25	2842.56	2860.37	1.00e-05	1.00e-02
gd2_hs[c]	0.00	100000.00	4389.78	-191639.91	200377.90	1.00e-05	1.00e-02
acglcgalgluside_hs[c]	0.00	100000.00	3000.98	-193028.71	198989.10	1.00e-05	1.00e-02
galacglcgalgluside_hs[c]	0.00	100000.00	3435.90	-192593.78	199424.03	1.00e-05	1.00e-02
M02195[c]	0.00	0.00	3870.83	3841.14	3858.95	1.00e-05	1.00e-02
galfucgalacglcgalgluside_hs[c]	0.00	100000.00	4305.75	-191723.94	200293.88	1.00e-05	1.00e-02
acgalfucgalacglcgalgluside_hs[c]	0.00	100000.00	4436.23	-191593.46	200424.36	1.00e-05	1.00e-02
M02683[c]	0.00	0.00	3435.90	3406.22	3424.03	1.00e-05	1.00e-02
acngal14acglcgalgluside_hs[c]	0.00	100000.00	4131.04	-191898.65	200119.17	1.00e-05	1.00e-02
acglcgal14acglcgalgluside_hs[c]	0.00	100000.00	4001.31	-192028.38	199989.43	1.00e-05	1.00e-02
galacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	4436.23	-191593.46	200424.36	1.00e-05	1.00e-02
acglcgalacglcgal14acglcgalgluside_hs[c]	0.00	100000.00	5001.63	-191028.06	200989.76	1.00e-05	1.00e-02
M02186[c]	0.00	0.00	1739.69	1710.00	1727.81	1.00e-05	1.00e-02
M02490[c]	0.00	0.00	607.36	577.67	595.49	1.00e-05	1.00e-02
M01881[c]	0.00	0.00	0.00	-29.69	-11.88	1.00e-05	1.00e-02
5HPET[m]	0.00	100000.00	1495.52	-194534.17	197483.65	1.00e-05	1.00e-02
CE6246[c]	0.00	0.00	1348.26	1318.57	1336.38	1.00e-05	1.00e-02
arachd[n]	0.00	100000.00	1348.26	-194681.43	197336.38	1.00e-05	1.00e-02
12HPET[r]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
gthox[r]	0.00	100000.00	1304.65	-194725.04	197292.77	1.00e-05	1.00e-02
M01111[e]	0.00	0.00	312.76	283.07	300.88	1.00e-05	1.00e-02
HC02217[r]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
HC02180[r]	0.00	100000.00	1435.25	-194594.44	197423.37	1.00e-05	1.00e-02
HC01118[c]	0.00	100000.00	2129.25	-193900.43	198117.38	1.00e-05	1.00e-02
Ssq23epx[c]	0.00	100000.00	2174.62	-193855.07	198162.75	1.00e-05	1.00e-02
M00939[c]	0.00	0.00	2174.62	2144.93	2162.75	1.00e-05	1.00e-02
M00937[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
44mzym[c]	0.00	100000.00	2087.64	-193942.05	198075.76	1.00e-05	1.00e-02
M00961[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00957[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
4mzym_int1[c]	0.00	100000.00	2000.65	-194029.04	197988.77	1.00e-05	1.00e-02
4mzym_int2[c]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
HC02110[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
M00963[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M00959[c]	0.00	0.00	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
M00955[c]	0.00	0.00	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
M01067[c]	0.00	0.00	1826.68	1796.99	1814.81	1.00e-05	1.00e-02
zymst[c]	-3.40	70710.68	1910.27	-136712.35	140491.32	1.00e-05	1.00e-02
chlstol[c]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
M00940[c]	0.00	0.00	2261.61	2231.92	2249.73	1.00e-05	1.00e-02
M00938[c]	0.00	0.00	2174.62	2144.93	2162.75	1.00e-05	1.00e-02
M00942[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00962[c]	0.00	0.00	2174.62	2144.93	2162.75	1.00e-05	1.00e-02
M00958[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00954[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00966[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M00967[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00964[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M00960[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M00956[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M01068[c]	0.00	0.00	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
cholcoar[c]	0.00	100000.00	3305.01	-192724.68	199293.13	1.00e-05	1.00e-02
cholcoas[m]	0.00	100000.00	3666.38	-192363.31	199654.50	1.00e-05	1.00e-02
cholcoaone[m]	0.00	100000.00	3569.93	-192459.76	199558.05	1.00e-05	1.00e-02
HC01459[m]	0.00	100000.00	3666.41	-192363.28	199654.53	1.00e-05	1.00e-02
M00978[c]	0.00	0.00	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
M00976[c]	0.00	0.00	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
M01081[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M01083[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M01077[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M01080[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M01077[m]	0.00	0.00	2315.65	2285.96	2303.77	1.00e-05	1.00e-02
M01080[m]	0.00	0.00	2315.65	2285.96	2303.77	1.00e-05	1.00e-02
M01076[m]	0.00	0.00	2315.65	2285.96	2303.77	1.00e-05	1.00e-02
M01079[m]	0.00	0.00	2315.65	2285.96	2303.77	1.00e-05	1.00e-02
M00746[m]	0.00	0.00	2219.16	2189.47	2207.29	1.00e-05	1.00e-02
M00753[m]	0.00	0.00	2219.16	2189.47	2207.29	1.00e-05	1.00e-02
M02977[m]	0.00	0.00	2267.41	2237.72	2255.53	1.00e-05	1.00e-02
M00742[m]	0.00	0.00	2267.41	2237.72	2255.53	1.00e-05	1.00e-02
M02977[c]	0.00	0.00	2044.14	2014.45	2032.27	1.00e-05	1.00e-02
M00742[c]	0.00	0.00	2044.14	2014.45	2032.27	1.00e-05	1.00e-02
M00615[c]	0.00	0.00	3305.21	3275.52	3293.34	1.00e-05	1.00e-02
M00743[c]	0.00	0.00	3305.21	3275.52	3293.34	1.00e-05	1.00e-02
M00615[x]	0.00	0.00	3214.84	3185.15	3202.96	1.00e-05	1.00e-02
M00743[x]	0.00	0.00	3214.84	3185.15	3202.96	1.00e-05	1.00e-02
M00625[m]	0.00	0.00	2219.16	2189.47	2207.29	1.00e-05	1.00e-02
M00625[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M00979[c]	0.00	0.00	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
M00977[c]	0.00	0.00	1913.67	1883.98	1901.79	1.00e-05	1.00e-02
M01082[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
M01084[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
20ahchsterol[r]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
M01989[c]	0.00	0.00	1870.02	1840.33	1858.15	1.00e-05	1.00e-02
M02155[c]	0.00	0.00	1739.69	1710.00	1727.81	1.00e-05	1.00e-02
M00606[m]	0.00	0.00	2219.16	2189.47	2207.29	1.00e-05	1.00e-02
M00579[m]	0.00	0.00	2219.16	2189.47	2207.29	1.00e-05	1.00e-02
M00605[c]	0.00	0.00	1391.76	1362.07	1379.88	1.00e-05	1.00e-02
M00406[c]	0.00	0.00	1391.76	1362.07	1379.88	1.00e-05	1.00e-02
M01075[c]	0.00	0.00	1130.80	1101.12	1118.93	1.00e-05	1.00e-02
M01075[r]	0.00	0.00	1130.80	1101.12	1118.93	1.00e-05	1.00e-02
M02760[c]	0.00	0.00	1304.77	1275.09	1292.90	1.00e-05	1.00e-02
M02761[c]	0.00	0.00	1304.77	1275.08	1292.90	1.00e-05	1.00e-02
M00603[c]	0.00	0.00	1304.77	1275.08	1292.90	1.00e-05	1.00e-02
M00285[c]	0.00	0.00	1304.77	1275.09	1292.90	1.00e-05	1.00e-02
M00429[m]	0.00	0.00	1447.28	1417.59	1435.40	1.00e-05	1.00e-02
hestratriol[l]	0.00	100000.00	801.56	-195228.13	196789.68	1.00e-05	1.00e-02
CE5253[l]	0.00	100000.00	734.76	-195294.93	196722.89	1.00e-05	1.00e-02
3ohxccoa[c]	0.00	100000.00	3479.19	-192550.50	199467.32	1.00e-05	1.00e-02
M00783[c]	0.00	0.00	3566.18	3536.49	3554.30	1.00e-05	1.00e-02
M00049[c]	0.00	0.00	3478.99	3449.30	3467.11	1.00e-05	1.00e-02
M00887[c]	0.00	0.00	2870.30	2840.61	2858.42	1.00e-05	1.00e-02
M00790[c]	0.00	0.00	2957.28	2927.59	2945.41	1.00e-05	1.00e-02
M00054[c]	0.00	0.00	2870.09	2840.40	2858.22	1.00e-05	1.00e-02
M00873[c]	0.00	0.00	3044.27	3014.58	3032.39	1.00e-05	1.00e-02
M00778[c]	0.00	0.00	3131.25	3101.56	3119.38	1.00e-05	1.00e-02
M00044[c]	0.00	0.00	3044.06	3014.37	3032.19	1.00e-05	1.00e-02
M00907[c]	0.00	0.00	3218.24	3188.55	3206.36	1.00e-05	1.00e-02
M00802[c]	0.00	0.00	3293.58	3263.89	3281.70	1.00e-05	1.00e-02
M00067[c]	0.00	0.00	3218.03	3188.34	3206.16	1.00e-05	1.00e-02
M00879[c]	0.00	0.00	3389.36	3359.67	3377.48	1.00e-05	1.00e-02
M00715[c]	0.00	0.00	3479.17	3449.48	3467.29	1.00e-05	1.00e-02
M03016[c]	0.00	0.00	3392.00	3362.31	3380.13	1.00e-05	1.00e-02
M00843[c]	0.00	0.00	2870.30	2840.61	2858.42	1.00e-05	1.00e-02
M00702[c]	0.00	0.00	2957.28	2927.59	2945.41	1.00e-05	1.00e-02
M03014[c]	0.00	0.00	2870.09	2840.40	2858.22	1.00e-05	1.00e-02
M00852[c]	0.00	0.00	2870.30	2840.61	2858.42	1.00e-05	1.00e-02
M00707[c]	0.00	0.00	2957.28	2927.59	2945.41	1.00e-05	1.00e-02
M03018[c]	0.00	0.00	2870.09	2840.40	2858.22	1.00e-05	1.00e-02
M00839[c]	0.00	0.00	3044.27	3014.58	3032.39	1.00e-05	1.00e-02
M00699[c]	0.00	0.00	3131.25	3101.56	3119.38	1.00e-05	1.00e-02
M03011[c]	0.00	0.00	3044.06	3014.37	3032.19	1.00e-05	1.00e-02
M00871[c]	0.00	0.00	2771.67	2741.98	2759.79	1.00e-05	1.00e-02
M00704[c]	0.00	0.00	2858.66	2828.97	2846.78	1.00e-05	1.00e-02
M03017[c]	0.00	0.00	2771.67	2741.98	2759.79	1.00e-05	1.00e-02
CE4791[c]	0.00	100000.00	2783.31	-193246.38	198771.44	1.00e-05	1.00e-02
M00860[c]	0.00	0.00	3218.24	3188.55	3206.36	1.00e-05	1.00e-02
M00085[c]	0.00	0.00	3032.63	3002.94	3020.75	1.00e-05	1.00e-02
M03008[c]	0.00	0.00	2957.08	2927.39	2945.20	1.00e-05	1.00e-02
M00869[c]	0.00	0.00	2684.69	2655.00	2672.81	1.00e-05	1.00e-02
M00086[c]	0.00	0.00	2771.67	2741.98	2759.79	1.00e-05	1.00e-02
M03005[c]	0.00	0.00	2696.12	2666.43	2684.25	1.00e-05	1.00e-02
M00862[c]	0.00	0.00	2870.30	2840.61	2858.42	1.00e-05	1.00e-02
M00712[c]	0.00	0.00	2957.28	2927.59	2945.41	1.00e-05	1.00e-02
M03006[c]	0.00	0.00	2870.09	2840.40	2858.22	1.00e-05	1.00e-02
M01729[c]	0.00	0.00	1609.22	1579.53	1597.34	1.00e-05	1.00e-02
M01729[m]	0.00	0.00	1784.98	1755.29	1773.10	1.00e-05	1.00e-02
M03050[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
M02973[c]	0.00	0.00	1783.19	1753.50	1771.31	1.00e-05	1.00e-02
M02973[m]	0.00	0.00	1977.95	1948.26	1966.07	1.00e-05	1.00e-02
M00129[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
M02976[c]	0.00	0.00	1696.20	1666.51	1684.33	1.00e-05	1.00e-02
M02976[m]	0.00	0.00	1881.46	1851.78	1869.59	1.00e-05	1.00e-02
M01141[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
M01191[m]	0.00	100000.00	2894.49	-193135.20	198882.61	1.00e-05	1.00e-02
M02102[c]	0.00	0.00	1957.16	1927.47	1945.28	1.00e-05	1.00e-02
M02102[m]	0.00	0.00	2170.92	2141.23	2159.04	1.00e-05	1.00e-02
M00004[m]	0.00	100000.00	2990.98	-193038.71	198979.10	1.00e-05	1.00e-02
M02103[c]	0.00	0.00	1957.16	1927.47	1945.28	1.00e-05	1.00e-02
M02103[m]	0.00	0.00	2170.92	2141.23	2159.04	1.00e-05	1.00e-02
M01237[m]	0.00	100000.00	2990.98	-193038.71	198979.10	1.00e-05	1.00e-02
M00020[m]	0.00	100000.00	3087.46	-192942.23	199075.59	1.00e-05	1.00e-02
vacccrn[c]	0.00	0.00	2044.14	2014.45	2032.27	1.00e-05	1.00e-02
vacccrn[m]	0.00	0.00	2267.41	2237.72	2255.53	1.00e-05	1.00e-02
vacccoa[m]	0.00	100000.00	3087.46	-192942.23	199075.59	1.00e-05	1.00e-02
M00127[m]	0.00	100000.00	1640.25	-194389.44	197628.37	1.00e-05	1.00e-02
M02638[c]	0.00	0.00	2087.64	2057.95	2075.76	1.00e-05	1.00e-02
M02638[m]	0.00	0.00	2315.65	2285.96	2303.77	1.00e-05	1.00e-02
M00116[m]	0.00	100000.00	3087.46	-192942.23	199075.59	1.00e-05	1.00e-02
M02611[c]	0.00	0.00	2218.11	2188.42	2206.24	1.00e-05	1.00e-02
M02611[m]	0.00	0.00	2460.38	2430.69	2448.50	1.00e-05	1.00e-02
M02612[m]	0.00	100000.00	3280.43	-192749.26	199268.56	1.00e-05	1.00e-02
M01776[c]	0.00	0.00	2218.11	2188.42	2206.24	1.00e-05	1.00e-02
M01776[m]	0.00	0.00	2460.38	2430.69	2448.50	1.00e-05	1.00e-02
M00018[m]	0.00	100000.00	3280.43	-192749.26	199268.56	1.00e-05	1.00e-02
M01777[c]	0.00	0.00	2218.11	2188.42	2206.24	1.00e-05	1.00e-02
M01777[m]	0.00	0.00	2460.38	2430.69	2448.50	1.00e-05	1.00e-02
CE5151[m]	0.00	100000.00	3280.43	-192749.26	199268.56	1.00e-05	1.00e-02
M01775[c]	0.00	0.00	2218.11	2188.42	2206.24	1.00e-05	1.00e-02
M01775[m]	0.00	0.00	2460.38	2430.69	2448.50	1.00e-05	1.00e-02
M01236[m]	0.00	100000.00	3280.43	-192749.26	199268.56	1.00e-05	1.00e-02
M00122[c]	0.00	0.00	2131.13	2101.44	2119.25	1.00e-05	1.00e-02
M00122[m]	0.00	0.00	2363.89	2334.20	2352.02	1.00e-05	1.00e-02
M00123[m]	0.00	100000.00	3183.95	-192845.74	199172.07	1.00e-05	1.00e-02
M00100[c]	0.00	0.00	2044.14	2014.45	2032.27	1.00e-05	1.00e-02
M00100[m]	0.00	0.00	2267.41	2237.72	2255.53	1.00e-05	1.00e-02
M00101[m]	0.00	100000.00	3087.46	-192942.22	199075.59	1.00e-05	1.00e-02
M02051[c]	0.00	0.00	2392.08	2362.39	2380.21	1.00e-05	1.00e-02
M02051[m]	0.00	0.00	2653.35	2623.66	2641.47	1.00e-05	1.00e-02
M02052[m]	0.00	100000.00	3473.40	-192556.28	199461.53	1.00e-05	1.00e-02
M01724[c]	0.00	0.00	2479.07	2449.38	2467.19	1.00e-05	1.00e-02
M01724[m]	0.00	0.00	2749.83	2720.14	2737.96	1.00e-05	1.00e-02
M01727[c]	0.00	0.00	2392.08	2362.39	2380.21	1.00e-05	1.00e-02
M01727[m]	0.00	0.00	2653.35	2623.66	2641.47	1.00e-05	1.00e-02
CE5155[m]	0.00	100000.00	3473.40	-192556.28	199461.53	1.00e-05	1.00e-02
M01726[c]	0.00	0.00	2392.08	2362.39	2380.21	1.00e-05	1.00e-02
M01726[m]	0.00	0.00	2653.35	2623.66	2641.47	1.00e-05	1.00e-02
M00006[m]	0.00	100000.00	3473.40	-192556.28	199461.53	1.00e-05	1.00e-02
M02637[c]	0.00	0.00	1870.17	1840.48	1858.30	1.00e-05	1.00e-02
M02637[m]	0.00	0.00	2074.43	2044.75	2062.56	1.00e-05	1.00e-02
M00011[c]	0.00	0.00	2044.14	2014.45	2032.27	1.00e-05	1.00e-02
M00011[m]	0.00	0.00	2267.41	2237.72	2255.53	1.00e-05	1.00e-02
M00012[m]	0.00	100000.00	3087.46	-192942.23	199075.59	1.00e-05	1.00e-02
M00342[c]	0.00	0.00	2218.11	2188.42	2206.24	1.00e-05	1.00e-02
M00342[m]	0.00	0.00	2460.38	2430.69	2448.50	1.00e-05	1.00e-02
M00343[m]	0.00	100000.00	3280.43	-192749.26	199268.56	1.00e-05	1.00e-02
M00261[c]	0.00	0.00	2131.13	2101.44	2119.25	1.00e-05	1.00e-02
M00261[m]	0.00	0.00	2363.89	2334.20	2352.02	1.00e-05	1.00e-02
CE4854[m]	0.00	100000.00	3183.95	-192845.74	199172.07	1.00e-05	1.00e-02
M01770[c]	0.00	0.00	2131.13	2101.44	2119.25	1.00e-05	1.00e-02
M01770[m]	0.00	0.00	2363.89	2334.20	2352.02	1.00e-05	1.00e-02
CE4843[m]	0.00	100000.00	3183.95	-192845.74	199172.07	1.00e-05	1.00e-02
M00022[c]	0.00	0.00	2305.10	2275.41	2293.22	1.00e-05	1.00e-02
M00022[m]	0.00	0.00	2556.86	2527.17	2544.99	1.00e-05	1.00e-02
M00023[m]	0.00	100000.00	3376.92	-192652.77	199365.04	1.00e-05	1.00e-02
M00263[c]	0.00	0.00	2218.11	2188.42	2206.24	1.00e-05	1.00e-02
M00263[m]	0.00	0.00	2460.38	2430.69	2448.50	1.00e-05	1.00e-02
CE4847[m]	0.00	100000.00	3280.43	-192749.26	199268.56	1.00e-05	1.00e-02
ddcacoa[r]	0.00	100000.00	2348.16	-193681.52	198336.29	1.00e-05	1.00e-02
M03050[r]	0.00	100000.00	2435.15	-193594.54	198423.27	1.00e-05	1.00e-02
tdcoa[r]	0.00	100000.00	2522.13	-193507.55	198510.26	1.00e-05	1.00e-02
M00129[r]	0.00	100000.00	2435.15	-193594.54	198423.27	1.00e-05	1.00e-02
HC10784[r]	0.00	100000.00	2423.73	-193605.96	198411.86	1.00e-05	1.00e-02
M01141[r]	0.00	100000.00	2435.16	-193594.53	198423.28	1.00e-05	1.00e-02
ptdcacoa[r]	0.00	100000.00	2608.85	-193420.83	198596.98	1.00e-05	1.00e-02
M01191[r]	0.00	100000.00	2609.11	-193420.58	198597.23	1.00e-05	1.00e-02
hpdcacoa[r]	0.00	100000.00	2783.09	-193246.60	198771.21	1.00e-05	1.00e-02
M00004[r]	0.00	100000.00	2696.10	-193333.58	198684.23	1.00e-05	1.00e-02
M01237[r]	0.00	100000.00	2696.10	-193333.58	198684.23	1.00e-05	1.00e-02
stcrn[r]	0.00	100000.00	2131.13	-193898.56	198119.25	1.00e-05	1.00e-02
odecrn[r]	0.00	100000.00	2044.14	-193985.55	198032.27	1.00e-05	1.00e-02
M00020[r]	0.00	100000.00	2783.09	-193246.60	198771.21	1.00e-05	1.00e-02
vacccoa[r]	0.00	100000.00	2783.09	-193246.60	198771.21	1.00e-05	1.00e-02
M00127[r]	0.00	100000.00	1478.73	-194550.96	197466.85	1.00e-05	1.00e-02
lneldccoa[r]	0.00	100000.00	2696.10	-193333.58	198684.23	1.00e-05	1.00e-02
M02612[r]	0.00	100000.00	2957.06	-193072.63	198945.18	1.00e-05	1.00e-02
arachcoa[r]	0.00	100000.00	3044.04	-192985.65	199032.17	1.00e-05	1.00e-02
M01236[r]	0.00	100000.00	2957.06	-193072.63	198945.18	1.00e-05	1.00e-02
M00018[r]	0.00	100000.00	2957.06	-193072.63	198945.18	1.00e-05	1.00e-02
M00123[r]	0.00	100000.00	2870.07	-193159.62	198858.20	1.00e-05	1.00e-02
M00101[r]	0.00	100000.00	2783.10	-193246.59	198771.22	1.00e-05	1.00e-02
M02052[r]	0.00	100000.00	3131.03	-192898.66	199119.15	1.00e-05	1.00e-02
M01724[r]	0.00	0.00	2479.07	2449.38	2467.19	1.00e-05	1.00e-02
docoscoa[r]	0.00	100000.00	3218.01	-192811.68	199206.14	1.00e-05	1.00e-02
M00006[r]	0.00	100000.00	3131.03	-192898.66	199119.15	1.00e-05	1.00e-02
M02637[r]	0.00	0.00	1870.17	1840.48	1858.30	1.00e-05	1.00e-02
strdnccrn[r]	0.00	100000.00	1783.19	-194246.50	197771.31	1.00e-05	1.00e-02
tmndnccrn[r]	0.00	100000.00	1870.17	-194159.52	197858.30	1.00e-05	1.00e-02
c226coa[r]	0.00	100000.00	2696.10	-193333.58	198684.23	1.00e-05	1.00e-02
M00012[r]	0.00	100000.00	2783.09	-193246.60	198771.21	1.00e-05	1.00e-02
M00343[r]	0.00	100000.00	2957.06	-193072.63	198945.18	1.00e-05	1.00e-02
lnlncgcrn[r]	0.00	100000.00	1870.17	-194159.52	197858.30	1.00e-05	1.00e-02
dlnlcgcrn[r]	0.00	100000.00	1304.76	-194724.93	197292.88	1.00e-05	1.00e-02
dcsptn1coa[r]	0.00	100000.00	2783.09	-193246.60	198771.21	1.00e-05	1.00e-02
M00023[r]	0.00	100000.00	3044.04	-192985.65	199032.17	1.00e-05	1.00e-02
M03047[r]	0.00	100000.00	3305.00	-192724.69	199293.12	1.00e-05	1.00e-02
ttccoa[r]	0.00	100000.00	3391.98	-192637.71	199380.11	1.00e-05	1.00e-02
hexccoa[r]	0.00	100000.00	3565.95	-192463.74	199554.08	1.00e-05	1.00e-02
M02112[r]	0.00	100000.00	3478.97	-192550.72	199467.09	1.00e-05	1.00e-02
tetpent3coa[r]	0.00	100000.00	2957.06	-193072.63	198945.18	1.00e-05	1.00e-02
tettet6coa[r]	0.00	100000.00	3044.04	-192985.65	199032.17	1.00e-05	1.00e-02
ddca[r]	0.00	100000.00	1000.31	-195029.38	196988.44	1.00e-05	1.00e-02
M03051[r]	0.00	100000.00	1087.30	-194942.39	197075.42	1.00e-05	1.00e-02
ttdca[r]	0.00	100000.00	1174.28	-194855.41	197162.41	1.00e-05	1.00e-02
M02745[r]	0.00	100000.00	1087.30	-194942.39	197075.42	1.00e-05	1.00e-02
ttdcea[r]	0.00	100000.00	1087.30	-194942.39	197075.42	1.00e-05	1.00e-02
M00117[r]	0.00	100000.00	1087.30	-194942.39	197075.42	1.00e-05	1.00e-02
ptdca[r]	0.00	100000.00	1261.27	-194768.42	197249.39	1.00e-05	1.00e-02
M01197[r]	0.00	100000.00	1261.27	-194768.42	197249.39	1.00e-05	1.00e-02
hpdca[r]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
M00003[r]	0.00	100000.00	1348.25	-194681.44	197336.37	1.00e-05	1.00e-02
M01238[r]	0.00	100000.00	1348.25	-194681.44	197336.37	1.00e-05	1.00e-02
elaid[r]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
M00019[r]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
vacc[r]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
lneldc[r]	0.00	100000.00	1348.25	-194681.44	197336.37	1.00e-05	1.00e-02
M02613[r]	0.00	100000.00	1609.21	-194420.48	197597.33	1.00e-05	1.00e-02
arach[r]	0.00	100000.00	1696.19	-194333.50	197684.32	1.00e-05	1.00e-02
CE2510[r]	0.00	100000.00	1609.21	-194420.48	197597.33	1.00e-05	1.00e-02
M00017[r]	0.00	100000.00	1609.21	-194420.48	197597.33	1.00e-05	1.00e-02
M01235[r]	0.00	100000.00	1609.21	-194420.48	197597.33	1.00e-05	1.00e-02
M01207[r]	0.00	100000.00	1522.22	-194507.47	197510.35	1.00e-05	1.00e-02
M02457[r]	0.00	100000.00	1478.73	-194550.96	197466.86	1.00e-05	1.00e-02
M02053[r]	0.00	100000.00	1783.18	-194246.51	197771.30	1.00e-05	1.00e-02
doco13ac[r]	0.00	100000.00	1783.18	-194246.51	197771.30	1.00e-05	1.00e-02
M01582[r]	0.00	100000.00	1783.18	-194246.51	197771.30	1.00e-05	1.00e-02
M03045[r]	0.00	100000.00	1957.15	-194072.54	197945.27	1.00e-05	1.00e-02
lgnc[r]	0.00	100000.00	2044.13	-193985.56	198032.26	1.00e-05	1.00e-02
nrvnc[r]	0.00	100000.00	1957.15	-194072.54	197945.27	1.00e-05	1.00e-02
hexc[r]	0.00	100000.00	2218.10	-193811.59	198206.23	1.00e-05	1.00e-02
M03153[r]	0.00	100000.00	2131.12	-193898.57	198119.24	1.00e-05	1.00e-02
eicostet[r]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
clpnd[r]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
tetpent3[r]	0.00	100000.00	1609.21	-194420.48	197597.33	1.00e-05	1.00e-02
crvnc[r]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
M00010[r]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
M00341[r]	0.00	100000.00	1609.21	-194420.48	197597.33	1.00e-05	1.00e-02
adrn[r]	0.00	100000.00	1522.22	-194507.47	197510.35	1.00e-05	1.00e-02
tettet6[r]	0.00	100000.00	1696.20	-194333.49	197684.32	1.00e-05	1.00e-02
dcsptn1[r]	0.00	100000.00	1435.24	-194594.45	197423.36	1.00e-05	1.00e-02
M00008[r]	0.00	100000.00	1522.22	-194507.47	197510.35	1.00e-05	1.00e-02
