Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
M00615[x]	-4768.02	320713.51	-1553.19	-630181.35	627033.41	1.00e-05	1.00e-02
M00743[x]	-4592.06	320713.51	-1377.22	-630005.38	627209.38	1.00e-05	1.00e-02
M00625[m]	-1368.38	250713.28	850.79	-490576.93	492236.94	1.00e-05	1.00e-02
M00625[c]	-1368.38	250713.28	632.28	-490795.44	492018.43	1.00e-05	1.00e-02
M00979[c]	-1494.63	250713.28	419.04	-491008.67	491805.19	1.00e-05	1.00e-02
M00977[c]	-1670.60	250713.28	243.07	-491184.64	491629.22	1.00e-05	1.00e-02
M01082[c]	-1693.16	250713.28	307.49	-491120.22	491693.64	1.00e-05	1.00e-02
M01084[c]	-1517.19	250713.28	483.46	-490944.25	491869.61	1.00e-05	1.00e-02
20ahchsterol[r]	-1385.15	250713.28	615.51	-490812.21	492001.66	1.00e-05	1.00e-02
M01989[c]	-1940.51	250713.28	-70.49	-491498.20	491315.66	1.00e-05	1.00e-02
M02155[c]	-1761.30	250713.28	-21.61	-491449.32	491364.54	1.00e-05	1.00e-02
M00606[m]	-1379.66	250713.28	839.50	-490588.21	492225.65	1.00e-05	1.00e-02
M00579[m]	-1548.67	250713.28	670.49	-490757.22	492056.64	1.00e-05	1.00e-02
M00605[c]	-1528.98	250713.28	-137.23	-491564.94	491248.92	1.00e-05	1.00e-02
M00406[c]	-1726.43	250713.28	-334.68	-491762.39	491051.47	1.00e-05	1.00e-02
M01075[c]	-1325.56	250713.28	-194.76	-491622.47	491191.39	1.00e-05	1.00e-02
M01075[r]	-1325.56	250713.28	-194.76	-491622.47	491191.39	1.00e-05	1.00e-02
M02760[c]	-1327.03	250713.28	-22.26	-491449.97	491363.89	1.00e-05	1.00e-02
M02761[c]	-1524.48	250713.28	-219.71	-491647.42	491166.44	1.00e-05	1.00e-02
M00603[c]	-1700.45	250713.28	-395.67	-491823.39	490990.47	1.00e-05	1.00e-02
M00285[c]	-1503.00	250713.28	-198.22	-491625.93	491187.92	1.00e-05	1.00e-02
M00429[m]	-1807.48	250713.28	-360.20	-491787.91	491025.95	1.00e-05	1.00e-02
hestratriol[l]	0.00	100000.00	801.56	-195228.13	196789.68	1.00e-05	1.00e-02
CE5253[l]	0.00	100000.00	734.76	-195294.93	196722.89	1.00e-05	1.00e-02
3ohxccoa[c]	-2980.30	200000.02	498.89	-391530.83	392487.05	1.00e-05	1.00e-02
M00783[c]	-3012.21	200000.02	553.97	-391475.75	392542.12	1.00e-05	1.00e-02
M00049[c]	-2770.47	200000.02	708.52	-391321.20	392696.68	1.00e-05	1.00e-02
M00887[c]	-3035.62	200000.01	-165.32	-392195.03	391822.83	1.00e-05	1.00e-02
M00790[c]	-3067.53	200000.01	-110.24	-392139.96	391877.90	1.00e-05	1.00e-02
M00054[c]	-2825.78	200000.01	44.31	-391985.41	392032.46	1.00e-05	1.00e-02
M00873[c]	-3019.81	200000.01	24.46	-392005.26	392012.61	1.00e-05	1.00e-02
M00778[c]	-3051.72	200000.01	79.53	-391950.18	392067.68	1.00e-05	1.00e-02
M00044[c]	-2809.98	200000.01	234.08	-391795.63	392222.23	1.00e-05	1.00e-02
M00907[c]	-3004.01	200000.01	214.23	-391815.49	392202.38	1.00e-05	1.00e-02
M00802[c]	0.00	100000.00	3293.58	-192736.11	199281.70	1.00e-05	1.00e-02
M00067[c]	-2794.17	200000.01	423.86	-391605.86	392412.01	1.00e-05	1.00e-02
M00879[c]	0.00	100000.00	3389.36	-192640.33	199377.48	1.00e-05	1.00e-02
M00715[c]	-3126.33	305505.06	352.84	-598466.75	599130.88	1.00e-05	1.00e-02
M03016[c]	-2692.25	200000.02	699.75	-391329.97	392687.91	1.00e-05	1.00e-02
M00843[c]	-2949.50	200000.01	-79.20	-392108.91	391908.95	1.00e-05	1.00e-02
M00702[c]	-2981.41	200000.01	-24.12	-392053.84	391964.03	1.00e-05	1.00e-02
M03014[c]	-2739.66	200000.01	130.43	-391899.29	392118.58	1.00e-05	1.00e-02
M00852[c]	-2949.50	200000.01	-79.20	-392108.91	391908.95	1.00e-05	1.00e-02
M00707[c]	-2981.41	200000.01	-24.12	-392053.84	391964.03	1.00e-05	1.00e-02
M03018[c]	-2739.66	200000.01	130.43	-391899.29	392118.58	1.00e-05	1.00e-02
M00839[c]	-2933.69	200000.01	110.58	-391919.14	392098.73	1.00e-05	1.00e-02
M00699[c]	-2965.60	200000.01	165.65	-391864.06	392153.80	1.00e-05	1.00e-02
M03011[c]	-2723.86	200000.02	320.20	-391709.51	392308.36	1.00e-05	1.00e-02
M00871[c]	0.00	100000.00	2771.67	-193258.02	198759.79	1.00e-05	1.00e-02
M00704[c]	0.00	100000.00	2858.66	-193171.03	198846.78	1.00e-05	1.00e-02
M03017[c]	0.00	100000.00	2771.67	-193258.02	198759.79	1.00e-05	1.00e-02
CE4791[c]	-2824.97	200000.01	-41.65	-392071.37	391946.50	1.00e-05	1.00e-02
M00860[c]	-3043.82	200000.01	174.42	-391855.30	392162.57	1.00e-05	1.00e-02
M00085[c]	0.00	100000.00	3032.63	-192997.06	199020.75	1.00e-05	1.00e-02
M03008[c]	-2645.64	200000.02	311.44	-391718.28	392299.59	1.00e-05	1.00e-02
M00869[c]	0.00	100000.00	2684.69	-193345.00	198672.81	1.00e-05	1.00e-02
M00086[c]	0.00	100000.00	2771.67	-193258.02	198759.79	1.00e-05	1.00e-02
M03005[c]	-2583.22	200000.02	112.90	-391916.82	392101.05	1.00e-05	1.00e-02
M00862[c]	-2777.25	200000.02	93.05	-391936.67	392081.20	1.00e-05	1.00e-02
M00712[c]	-2809.16	200000.02	148.12	-391881.60	392136.27	1.00e-05	1.00e-02
M03006[c]	-2567.42	200000.02	302.67	-391727.05	392290.83	1.00e-05	1.00e-02
M01729[c]	-600.42	100000.01	1008.80	-195020.90	196996.94	1.00e-05	1.00e-02
M01729[m]	-600.42	100000.01	1184.56	-194845.14	197172.70	1.00e-05	1.00e-02
M03050[m]	-2951.42	200000.01	-249.90	-392279.61	391738.25	1.00e-05	1.00e-02
M02973[c]	-584.61	100000.01	1198.58	-194831.13	197186.72	1.00e-05	1.00e-02
M02973[m]	-584.61	100000.01	1393.34	-194636.37	197381.48	1.00e-05	1.00e-02
M00129[m]	-2865.30	200000.01	-163.77	-392193.49	391824.37	1.00e-05	1.00e-02
M02976[c]	-506.39	100000.01	1189.81	-194839.90	197177.95	1.00e-05	1.00e-02
M02976[m]	-506.39	100000.01	1375.07	-194654.63	197363.22	1.00e-05	1.00e-02
M01141[m]	-2865.30	200000.01	-163.77	-392193.48	391824.37	1.00e-05	1.00e-02
M01191[m]	-2849.49	200000.01	45.00	-391984.71	392033.15	1.00e-05	1.00e-02
M02102[c]	-482.68	100000.01	1474.47	-194555.24	197462.62	1.00e-05	1.00e-02
M02102[m]	-482.68	100000.01	1688.24	-194341.47	197676.38	1.00e-05	1.00e-02
M00004[m]	-2841.59	200000.01	149.39	-391880.32	392137.54	1.00e-05	1.00e-02
M02103[c]	-482.68	100000.01	1474.47	-194555.24	197462.62	1.00e-05	1.00e-02
M02103[m]	-482.68	100000.01	1688.24	-194341.47	197676.38	1.00e-05	1.00e-02
M01237[m]	-2841.59	200000.01	149.39	-391880.32	392137.54	1.00e-05	1.00e-02
M00020[m]	-2833.69	200000.01	253.78	-391775.94	392241.93	1.00e-05	1.00e-02
vacccrn[c]	-474.78	100000.01	1569.36	-194460.35	197557.51	1.00e-05	1.00e-02
vacccrn[m]	-474.78	100000.01	1792.62	-194237.09	197780.77	1.00e-05	1.00e-02
vacccoa[m]	-2833.69	200000.01	253.78	-391775.94	392241.93	1.00e-05	1.00e-02
M00127[m]	-151.96	28.01	1488.29	1403.70	1531.32	1.00e-05	1.00e-02
M02638[c]	-459.86	100000.01	1627.77	-194401.93	197615.91	1.00e-05	1.00e-02
M02638[m]	-459.86	100000.01	1855.79	-194173.92	197843.93	1.00e-05	1.00e-02
M00116[m]	-2833.69	200000.01	253.78	-391775.94	392241.92	1.00e-05	1.00e-02
M02611[c]	-545.10	100000.01	1673.01	-194356.70	197661.16	1.00e-05	1.00e-02
M02611[m]	-545.10	100000.01	1915.28	-194114.43	197903.42	1.00e-05	1.00e-02
M02612[m]	-2904.00	200000.01	376.43	-391653.28	392364.58	1.00e-05	1.00e-02
M01776[c]	-458.98	100000.01	1759.13	-194270.58	197747.28	1.00e-05	1.00e-02
M01776[m]	-458.98	100000.01	2001.40	-194028.31	197989.55	1.00e-05	1.00e-02
M00018[m]	-2817.88	200000.01	462.55	-391567.16	392450.70	1.00e-05	1.00e-02
M01777[c]	-458.98	100000.01	1759.13	-194270.58	197747.28	1.00e-05	1.00e-02
M01777[m]	-458.98	100000.01	2001.40	-194028.31	197989.55	1.00e-05	1.00e-02
CE5151[m]	-2817.88	200000.01	462.55	-391567.16	392450.70	1.00e-05	1.00e-02
M01775[c]	-458.98	100000.01	1759.13	-194270.58	197747.28	1.00e-05	1.00e-02
M01775[m]	-458.98	100000.01	2001.40	-194028.31	197989.55	1.00e-05	1.00e-02
M01236[m]	-2817.88	200000.01	462.55	-391567.16	392450.70	1.00e-05	1.00e-02
M00122[c]	-380.76	100000.01	1750.37	-194279.35	197738.52	1.00e-05	1.00e-02
M00122[m]	-380.76	100000.01	1983.13	-194046.58	197971.28	1.00e-05	1.00e-02
M00123[m]	-2739.66	200000.01	444.29	-391585.43	392432.44	1.00e-05	1.00e-02
M00100[c]	-302.54	100000.01	1741.60	-194288.11	197729.76	1.00e-05	1.00e-02
M00100[m]	-302.54	100000.01	1964.87	-194064.85	197953.02	1.00e-05	1.00e-02
M00101[m]	-2661.44	200000.02	426.02	-391603.70	392414.17	1.00e-05	1.00e-02
M02051[c]	-529.29	100000.01	1862.79	-194166.93	197850.94	1.00e-05	1.00e-02
M02051[m]	-529.29	100000.01	2124.05	-193905.66	198112.20	1.00e-05	1.00e-02
M02052[m]	-2888.20	200000.01	585.21	-391444.51	392573.36	1.00e-05	1.00e-02
M01724[c]	-521.39	100000.01	1957.68	-194072.04	197945.83	1.00e-05	1.00e-02
M01724[m]	-521.39	100000.01	2228.44	-193801.27	198216.59	1.00e-05	1.00e-02
M01727[c]	-443.17	100000.01	1948.91	-194080.81	197937.06	1.00e-05	1.00e-02
M01727[m]	-443.17	100000.01	2210.17	-193819.54	198198.33	1.00e-05	1.00e-02
CE5155[m]	-2802.08	200000.01	671.33	-391358.39	392659.48	1.00e-05	1.00e-02
M01726[c]	-443.17	100000.01	1948.91	-194080.81	197937.06	1.00e-05	1.00e-02
M01726[m]	-443.17	100000.01	2210.17	-193819.54	198198.33	1.00e-05	1.00e-02
M00006[m]	-2802.08	200000.01	671.33	-391358.39	392659.48	1.00e-05	1.00e-02
M02637[c]	-318.34	100000.01	1551.83	-194477.89	197539.98	1.00e-05	1.00e-02
M02637[m]	-318.34	100000.01	1756.09	-194273.62	197744.24	1.00e-05	1.00e-02
M00011[c]	-302.54	100000.01	1741.60	-194288.11	197729.76	1.00e-05	1.00e-02
M00011[m]	-302.54	100000.01	1964.87	-194064.85	197953.02	1.00e-05	1.00e-02
M00012[m]	-2661.44	200000.02	426.02	-391603.70	392414.17	1.00e-05	1.00e-02
M00342[c]	-286.74	100000.02	1931.38	-194098.34	197919.53	1.00e-05	1.00e-02
M00342[m]	-286.74	100000.02	2173.64	-193856.08	198161.80	1.00e-05	1.00e-02
M00343[m]	-2645.64	200000.02	634.79	-391394.93	392622.95	1.00e-05	1.00e-02
M00261[c]	-208.52	100000.02	1922.61	-194107.11	197910.77	1.00e-05	1.00e-02
M00261[m]	-208.52	100000.02	2155.37	-193874.35	198143.53	1.00e-05	1.00e-02
CE4854[m]	-2567.42	200000.02	616.53	-391413.19	392604.69	1.00e-05	1.00e-02
M01770[c]	-380.76	100000.01	1750.37	-194279.35	197738.52	1.00e-05	1.00e-02
M01770[m]	-380.76	100000.01	1983.13	-194046.58	197971.28	1.00e-05	1.00e-02
CE4843[m]	-2739.66	200000.01	444.29	-391585.43	392432.44	1.00e-05	1.00e-02
M00022[c]	-364.95	100000.01	1940.14	-194089.57	197928.30	1.00e-05	1.00e-02
M00022[m]	-364.95	100000.01	2191.91	-193837.81	198180.06	1.00e-05	1.00e-02
M00023[m]	-2723.86	200000.02	653.06	-391376.66	392641.21	1.00e-05	1.00e-02
M00263[c]	-286.74	100000.02	1931.38	-194098.34	197919.53	1.00e-05	1.00e-02
M00263[m]	-286.74	100000.02	2173.64	-193856.08	198161.80	1.00e-05	1.00e-02
CE4847[m]	-2645.64	200000.02	634.79	-391394.93	392622.95	1.00e-05	1.00e-02
ddcacoa[r]	-2959.32	200000.01	-611.15	-392640.86	391376.99	1.00e-05	1.00e-02
M03050[r]	-2951.42	200000.01	-516.27	-392545.98	391471.88	1.00e-05	1.00e-02
tdcoa[r]	-2943.51	200000.01	-421.38	-392451.09	391566.77	1.00e-05	1.00e-02
M00129[r]	-2865.30	200000.01	-430.15	-392459.86	391558.00	1.00e-05	1.00e-02
HC10784[r]	0.00	100000.00	2423.73	-193605.96	198411.86	1.00e-05	1.00e-02
M01141[r]	-2865.30	200000.01	-430.14	-392459.85	391558.01	1.00e-05	1.00e-02
ptdcacoa[r]	-2935.61	200000.01	-326.76	-392356.47	391661.39	1.00e-05	1.00e-02
M01191[r]	-2849.49	200000.01	-240.38	-392270.09	391747.77	1.00e-05	1.00e-02
hpdcacoa[r]	-2919.81	200000.01	-136.72	-392166.43	391851.43	1.00e-05	1.00e-02
M00004[r]	-2841.59	200000.01	-145.48	-392175.20	391842.66	1.00e-05	1.00e-02
M01237[r]	-2841.59	200000.01	-145.48	-392175.20	391842.66	1.00e-05	1.00e-02
stcrn[r]	-553.00	100000.01	1578.13	-194451.58	197566.27	1.00e-05	1.00e-02
odecrn[r]	-474.78	100000.01	1569.36	-194460.35	197557.51	1.00e-05	1.00e-02
M00020[r]	-2833.69	200000.01	-50.60	-392080.31	391937.55	1.00e-05	1.00e-02
vacccoa[r]	-2833.69	200000.01	-50.60	-392080.31	391937.55	1.00e-05	1.00e-02
M00127[r]	-151.96	28.01	1326.77	1242.18	1369.80	1.00e-05	1.00e-02
lneldccoa[r]	-2755.47	200000.01	-59.36	-392089.08	391928.79	1.00e-05	1.00e-02
M02612[r]	-2904.00	200000.01	53.06	-391976.66	392041.21	1.00e-05	1.00e-02
arachcoa[r]	-2896.10	200000.01	147.94	-391881.77	392136.09	1.00e-05	1.00e-02
M01236[r]	-2817.88	200000.01	139.18	-391890.54	392127.33	1.00e-05	1.00e-02
M00018[r]	-2817.88	200000.01	139.18	-391890.54	392127.33	1.00e-05	1.00e-02
M00123[r]	-2739.66	200000.01	130.41	-391899.31	392118.56	1.00e-05	1.00e-02
M00101[r]	-2661.44	200000.02	121.65	-391908.06	392109.81	1.00e-05	1.00e-02
M02052[r]	-2888.20	200000.01	242.83	-391786.88	392230.98	1.00e-05	1.00e-02
M01724[r]	-521.39	100000.01	1957.68	-194072.04	197945.83	1.00e-05	1.00e-02
docoscoa[r]	-2880.30	200000.01	337.72	-391692.00	392325.87	1.00e-05	1.00e-02
M00006[r]	-2802.08	200000.01	328.95	-391700.77	392317.10	1.00e-05	1.00e-02
M02637[r]	-318.34	100000.01	1551.83	-194477.89	197539.98	1.00e-05	1.00e-02
strdnccrn[r]	-240.13	100000.01	1543.06	-194486.66	197531.22	1.00e-05	1.00e-02
tmndnccrn[r]	-146.10	100000.02	1724.07	-194305.65	197712.23	1.00e-05	1.00e-02
c226coa[r]	-2410.98	200000.02	285.12	-391744.61	392273.29	1.00e-05	1.00e-02
M00012[r]	-2661.44	200000.02	121.65	-391908.07	392109.80	1.00e-05	1.00e-02
M00343[r]	-2645.64	200000.02	311.42	-391718.30	392299.58	1.00e-05	1.00e-02
lnlncgcrn[r]	-318.34	100000.01	1551.83	-194477.89	197539.98	1.00e-05	1.00e-02
dlnlcgcrn[r]	4.48	32.08	1309.24	1216.67	1360.25	1.00e-05	1.00e-02
dcsptn1coa[r]	-2489.20	200000.02	293.89	-391735.84	392282.05	1.00e-05	1.00e-02
M00023[r]	-2723.86	200000.02	320.19	-391709.53	392308.34	1.00e-05	1.00e-02
M03047[r]	-2872.39	200000.01	432.61	-391597.11	392420.76	1.00e-05	1.00e-02
ttccoa[r]	-2864.49	200000.01	527.49	-391502.23	392515.65	1.00e-05	1.00e-02
hexccoa[r]	-2848.69	200000.02	717.27	-391312.45	392705.42	1.00e-05	1.00e-02
M02112[r]	-2770.47	200000.02	708.50	-391321.22	392696.66	1.00e-05	1.00e-02
tetpent3coa[r]	-2473.40	200000.02	483.66	-391546.06	392471.82	1.00e-05	1.00e-02
tettet6coa[r]	-2551.62	200000.02	492.43	-391537.30	392480.59	1.00e-05	1.00e-02
ddca[r]	-292.51	30.03	707.80	619.26	754.79	1.00e-05	1.00e-02
M03051[r]	-284.61	31.13	802.69	711.98	851.83	1.00e-05	1.00e-02
ttdca[r]	-276.70	32.30	897.58	804.59	949.01	1.00e-05	1.00e-02
M02745[r]	-198.48	32.70	888.81	795.03	941.03	1.00e-05	1.00e-02
ttdcea[r]	-198.48	32.70	888.81	795.03	941.03	1.00e-05	1.00e-02
M00117[r]	-198.48	32.70	888.81	795.03	941.03	1.00e-05	1.00e-02
ptdca[r]	-268.80	33.52	992.47	897.07	1046.30	1.00e-05	1.00e-02
M01197[r]	-182.68	35.08	1078.59	980.14	1135.48	1.00e-05	1.00e-02
hpdca[r]	-253.00	36.12	1182.24	1081.75	1241.16	1.00e-05	1.00e-02
M00003[r]	-174.78	36.35	1173.47	1072.53	1232.85	1.00e-05	1.00e-02
M01238[r]	-174.78	36.35	1173.47	1072.53	1232.85	1.00e-05	1.00e-02
elaid[r]	-166.87	37.67	1268.36	1164.84	1330.31	1.00e-05	1.00e-02
M00019[r]	-166.87	37.67	1268.36	1164.84	1330.32	1.00e-05	1.00e-02
vacc[r]	-166.87	37.67	1268.36	1164.84	1330.32	1.00e-05	1.00e-02
lneldc[r]	-88.66	39.09	1259.59	1153.29	1324.33	1.00e-05	1.00e-02
M02613[r]	-237.19	38.89	1372.02	1266.11	1436.36	1.00e-05	1.00e-02
arach[r]	-229.29	40.32	1466.90	1358.18	1534.06	1.00e-05	1.00e-02
CE2510[r]	-151.07	40.41	1458.14	1349.24	1525.47	1.00e-05	1.00e-02
M00017[r]	-151.07	40.41	1458.14	1349.24	1525.47	1.00e-05	1.00e-02
M01235[r]	-151.07	40.41	1458.14	1349.24	1525.47	1.00e-05	1.00e-02
M01207[r]	-72.85	41.67	1449.37	1338.02	1519.16	1.00e-05	1.00e-02
M02457[r]	20.29	35.04	1499.02	1400.65	1555.82	1.00e-05	1.00e-02
M02053[r]	-221.39	41.79	1561.79	1450.20	1631.81	1.00e-05	1.00e-02
doco13ac[r]	-135.27	43.29	1647.91	1533.37	1720.89	1.00e-05	1.00e-02
M01582[r]	-135.27	43.29	1647.91	1533.37	1720.89	1.00e-05	1.00e-02
M03045[r]	-205.58	44.79	1751.56	1634.08	1827.48	1.00e-05	1.00e-02
lgnc[r]	-197.68	46.33	1846.45	1725.96	1925.38	1.00e-05	1.00e-02
nrvnc[r]	-119.46	46.27	1837.69	1717.30	1916.51	1.00e-05	1.00e-02
hexc[r]	-181.87	49.46	2036.23	1909.60	2121.29	1.00e-05	1.00e-02
M03153[r]	-103.66	49.35	2027.46	1901.05	2112.30	1.00e-05	1.00e-02
eicostet[r]	83.59	47.20	1431.84	1309.63	1512.48	1.00e-05	1.00e-02
clpnd[r]	177.61	53.23	1612.85	1478.83	1705.30	1.00e-05	1.00e-02
tetpent3[r]	193.41	55.46	1802.62	1664.23	1899.44	1.00e-05	1.00e-02
crvnc[r]	255.83	57.55	1604.08	1461.60	1705.00	1.00e-05	1.00e-02
M00010[r]	5.37	43.98	1440.60	1324.71	1514.93	1.00e-05	1.00e-02
M00341[r]	21.17	46.51	1630.38	1509.54	1709.66	1.00e-05	1.00e-02
adrn[r]	99.39	49.50	1621.61	1494.90	1706.76	1.00e-05	1.00e-02
tettet6[r]	115.20	51.95	1811.39	1679.88	1901.34	1.00e-05	1.00e-02
dcsptn1[r]	177.61	53.23	1612.85	1478.83	1705.30	1.00e-05	1.00e-02
M00008[r]	-72.85	41.67	1449.37	1338.01	1519.16	1.00e-05	1.00e-02
M00021[r]	-57.05	44.39	1639.14	1522.45	1714.28	1.00e-05	1.00e-02
M03047[x]	-2872.39	200000.01	342.11	-391687.61	392330.26	1.00e-05	1.00e-02
CE4855[x]	-2551.62	200000.02	409.06	-391620.67	392397.22	1.00e-05	1.00e-02
M02112[x]	-2770.47	200000.02	613.25	-391416.47	392601.41	1.00e-05	1.00e-02
M00049[x]	-2770.47	200000.02	613.28	-391416.44	392601.44	1.00e-05	1.00e-02
M00783[x]	-3012.21	200000.02	456.47	-391573.25	392444.62	1.00e-05	1.00e-02
CE2245[x]	-2786.27	200000.02	428.26	-391601.46	392416.41	1.00e-05	1.00e-02
CE2249[x]	-3028.02	200000.01	271.45	-391758.27	392259.60	1.00e-05	1.00e-02
CE2253[x]	-2996.10	200000.01	218.76	-391810.96	392206.91	1.00e-05	1.00e-02
CE2242[x]	-2802.08	200000.01	243.23	-391786.48	392231.39	1.00e-05	1.00e-02
CE2246[x]	-3043.82	200000.01	86.42	-391943.29	392074.57	1.00e-05	1.00e-02
CE2250[x]	-3011.91	200000.01	33.73	-391995.98	392021.88	1.00e-05	1.00e-02
CE2243[x]	-2817.88	200000.01	58.21	-391971.51	392046.36	1.00e-05	1.00e-02
CE2247[x]	-3059.63	200000.01	-98.60	-392128.32	391889.55	1.00e-05	1.00e-02
CE2251[x]	-3027.71	200000.01	-151.29	-392181.01	391836.86	1.00e-05	1.00e-02
od2coa[x]	-2833.69	200000.01	-126.81	-392156.53	391861.34	1.00e-05	1.00e-02
CE2248[x]	-3075.43	200000.01	-283.63	-392313.34	391704.52	1.00e-05	1.00e-02
HC01415[x]	-2912.71	200000.01	-1051.94	-393081.65	390936.21	1.00e-05	1.00e-02
HC01405[x]	-3154.45	200000.01	-1208.75	-393238.46	390779.39	1.00e-05	1.00e-02
HC01406[x]	-3122.54	200000.01	-1261.44	-393291.15	390726.71	1.00e-05	1.00e-02
HC01407[x]	-3170.26	200000.01	-1394.11	-393423.81	390594.04	1.00e-05	1.00e-02
HC01408[x]	-3138.35	200000.01	-1446.46	-393476.17	390541.68	1.00e-05	1.00e-02
CE2242[m]	-2802.08	200000.01	671.33	-391358.39	392659.48	1.00e-05	1.00e-02
CE2246[m]	-3043.82	200000.01	526.11	-391503.61	392514.26	1.00e-05	1.00e-02
CE2250[m]	-3011.91	200000.01	461.47	-391568.24	392449.62	1.00e-05	1.00e-02
CE2243[m]	-2817.88	200000.01	462.56	-391567.16	392450.71	1.00e-05	1.00e-02
CE2247[m]	-3059.63	200000.01	317.33	-391712.38	392305.48	1.00e-05	1.00e-02
CE2251[m]	-3027.71	200000.01	252.70	-391777.02	392240.85	1.00e-05	1.00e-02
CE2248[m]	-3075.43	200000.01	108.55	-391921.16	392096.70	1.00e-05	1.00e-02
3ohodcoa[m]	-3043.52	200000.01	43.92	-391985.79	392032.07	1.00e-05	1.00e-02
M00044[m]	-2809.98	200000.01	566.94	-391462.77	392555.09	1.00e-05	1.00e-02
M00778[m]	-3051.72	200000.01	421.72	-391608.00	392409.87	1.00e-05	1.00e-02
M00873[m]	-3019.81	200000.01	357.08	-391672.63	392345.23	1.00e-05	1.00e-02
M00054[m]	-2825.78	200000.01	358.17	-391671.55	392346.32	1.00e-05	1.00e-02
M00790[m]	-3067.53	200000.01	212.94	-391816.77	392201.09	1.00e-05	1.00e-02
M00887[m]	-3035.62	200000.01	148.31	-391881.41	392136.46	1.00e-05	1.00e-02
M00046[m]	-2841.59	200000.01	149.39	-391880.32	392137.54	1.00e-05	1.00e-02
M00780[m]	-3083.33	200000.01	4.17	-392025.54	391992.31	1.00e-05	1.00e-02
M00875[m]	-3051.42	200000.01	-60.47	-392090.18	391927.68	1.00e-05	1.00e-02
M00061[m]	-2857.39	200000.01	-59.38	-392089.10	391928.76	1.00e-05	1.00e-02
M00795[m]	-3099.14	200000.01	-204.61	-392234.32	391783.54	1.00e-05	1.00e-02
M00897[m]	-3067.23	200000.01	-269.24	-392298.95	391718.90	1.00e-05	1.00e-02
M00069[m]	-2873.20	200000.01	-268.16	-392297.87	391719.99	1.00e-05	1.00e-02
M00804[m]	-3114.94	200000.01	-413.38	-392443.09	391574.76	1.00e-05	1.00e-02
M00909[m]	-3083.03	200000.01	-478.02	-392507.73	391510.13	1.00e-05	1.00e-02
M00071[m]	-2889.00	200000.01	-476.93	-392506.64	391511.21	1.00e-05	1.00e-02
M00806[m]	-3130.75	200000.01	-622.16	-392651.87	391365.99	1.00e-05	1.00e-02
M00911[m]	-3098.84	200000.01	-686.79	-392716.50	391301.35	1.00e-05	1.00e-02
M00056[m]	-2904.81	200000.01	-685.71	-392715.42	391302.44	1.00e-05	1.00e-02
M00792[m]	-3146.55	200000.01	-830.93	-392860.64	391157.21	1.00e-05	1.00e-02
M00889[m]	-3114.64	200000.01	-895.57	-392925.28	391092.58	1.00e-05	1.00e-02
M00048[m]	-2920.61	200000.01	-894.48	-392924.19	391093.66	1.00e-05	1.00e-02
M00782[m]	-3162.36	200000.01	-1039.71	-393069.42	390948.43	1.00e-05	1.00e-02
M00877[m]	-3130.44	200000.01	-1104.34	-393134.05	390883.80	1.00e-05	1.00e-02
M00063[m]	-2936.42	200000.01	-1103.27	-393132.97	390884.88	1.00e-05	1.00e-02
M00797[m]	-3178.16	200000.01	-1248.52	-393278.22	390739.63	1.00e-05	1.00e-02
M00899[m]	-3146.25	200000.01	-1313.09	-393342.80	390675.05	1.00e-05	1.00e-02
CE5154[m]	-2723.86	200000.02	653.06	-391376.65	392641.22	1.00e-05	1.00e-02
CE5153[m]	-2965.60	200000.01	507.84	-391521.88	392495.99	1.00e-05	1.00e-02
CE5152[m]	-2933.69	200000.01	443.20	-391586.51	392431.36	1.00e-05	1.00e-02
CE5150[m]	-2739.66	200000.01	444.29	-391585.43	392432.44	1.00e-05	1.00e-02
CE5148[m]	-2981.41	200000.01	299.06	-391730.65	392287.21	1.00e-05	1.00e-02
CE5144[m]	-2949.50	200000.01	234.43	-391795.29	392222.58	1.00e-05	1.00e-02
M03019[m]	-2771.27	200000.01	26.73	-392002.98	392014.88	1.00e-05	1.00e-02
M00172[m]	-3013.02	200000.01	-118.49	-392148.20	391869.66	1.00e-05	1.00e-02
M00849[m]	-2981.10	200000.01	-183.09	-392212.80	391805.06	1.00e-05	1.00e-02
M03022[m]	-2787.08	200000.01	-182.01	-392211.72	391806.14	1.00e-05	1.00e-02
M01573[m]	-3028.82	200000.01	-327.26	-392356.97	391660.88	1.00e-05	1.00e-02
M00885[m]	-2996.91	200000.01	-391.84	-392421.55	391596.31	1.00e-05	1.00e-02
M03014[m]	-2739.66	200000.01	444.29	-391585.43	392432.44	1.00e-05	1.00e-02
M00702[m]	-2981.41	200000.01	299.06	-391730.65	392287.21	1.00e-05	1.00e-02
M00843[m]	-2949.50	200000.01	234.43	-391795.29	392222.58	1.00e-05	1.00e-02
M03024[m]	-2755.47	200000.01	235.51	-391794.20	392223.66	1.00e-05	1.00e-02
M00170[m]	-2997.21	200000.01	90.29	-391939.43	392078.44	1.00e-05	1.00e-02
M00841[m]	-2965.30	200000.01	25.65	-392004.06	392013.80	1.00e-05	1.00e-02
